"","OBJEC","LIB_F","Date","minT"
"1287",116,"FKT AMBOATROTROKA","tmn_2014_6",14.65031908
"1288",117,"FKT AMBINANIVATOMENA","tmn_2014_6",15.88951855
"1289",118,"FKT AMBODIARA I","tmn_2014_6",15.13340376
"1290",119,"FKT MORAFENO","tmn_2014_6",14.58817303
"1291",120,"FKT BETAMPONA","tmn_2014_6",15.21109986
"1292",121,"FKT ANDRANOMAITSO","tmn_2014_6",14.76172931
"1293",122,"FKT ANTARETRA","tmn_2014_6",14.90907627
"1294",123,"FKT AMBODIROTRA","tmn_2014_6",14.32927152
"1295",124,"FKT ANDONABE","tmn_2014_6",14.66873378
"1296",125,"FKT AMPASIMBE","tmn_2014_6",14.96914521
"1297",126,"FKT ANDRORANGAVOLA","tmn_2014_6",14.6042386
"1298",127,"FKT AMBODIFONTSINA","tmn_2014_6",13.87779719
"1299",128,"FKT AMBALATENINA","tmn_2014_6",14.18639787
"1300",129,"FKT AMBALAFASINA","tmn_2014_6",13.98334549
"1301",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2014_6",14.13439396
"1302",131,"FKT NOSIBE SUD","tmn_2014_6",14.37786935
"1303",132,"FKT MANDRIAPOTSY","tmn_2014_6",14.40887237
"1304",133,"FKT AMBALAVAONA","tmn_2014_6",14.45313455
"1305",134,"FKT LAVAKIANJA SUD","tmn_2014_6",14.66947093
"1306",135,"FKT AMBODIARA NORD","tmn_2014_6",14.19240807
"1307",136,"FKT MAHASOA","tmn_2014_6",15.19492334
"1308",137,"FKT AMBODIRORANGA","tmn_2014_6",14.54343817
"1309",138,"FKT AMBOHIMISAFY","tmn_2014_6",14.68199749
"1310",139,"FKT AMBALATABAKA","tmn_2014_6",14.84030325
"1311",140,"FKT ANIVORANO","tmn_2014_6",15.03701564
"1312",141,"FKT AMPASIMPOTSY","tmn_2014_6",14.19001633
"1313",142,"FKT AMBOHIMIARINA","tmn_2014_6",12.53792288
"1314",143,"FKT MATSITSIRANO","tmn_2014_6",12.08478629
"1315",144,"FKT BETAMPO NORD","tmn_2014_6",11.45679589
"1316",145,"FKT ANDRORANGAVOLA SUD","tmn_2014_6",12.35828757
"1317",146,"FKT ANALAMPASINA","tmn_2014_6",12.58420759
"1318",147,"FKT ANALAVORY","tmn_2014_6",12.11086845
"1319",148,"FKT AMBARO","tmn_2014_6",11.51338628
"1320",149,"FKT AMBOHIMALAZA","tmn_2014_6",12.73224545
"1321",150,"FKT MANJIRIANA SUD","tmn_2014_6",12.24700714
"1322",151,"FKT MAROSATROKA","tmn_2014_6",13.02838223
"1323",152,"FKT MAROLANANANA","tmn_2014_6",12.68699623
"1324",153,"FKT AMBODIMANGA NORD","tmn_2014_6",12.7169013
"1325",154,"FKT VOHITRARIVO","tmn_2014_6",12.70363245
"1326",155,"FKT SOANIHERENANA NORD","tmn_2014_6",12.73974171
"1327",156,"FKT AMBALAVARY","tmn_2014_6",12.71551562
"1328",157,"FKT FASINTSARA ANDAKANA","tmn_2014_6",12.73401285
"1329",158,"FKT NOSIMBOAHANGY","tmn_2014_6",12.8072065
"1330",159,"FKT AMBALAHERANA","tmn_2014_6",12.84490521
"1331",160,"FKT ANDRORANGAVOLA NORD","tmn_2014_6",12.68084918
"1332",161,"FKT AMBOHIMIRANTY","tmn_2014_6",12.75192849
"1333",162,"FKT MANDROALINA","tmn_2014_6",12.66903439
"1334",163,"FKT MORARANO","tmn_2014_6",12.74114015
"1335",164,"FKT AMBOHIMANGA SUD","tmn_2014_6",12.75823508
"1336",165,"FKT SAHAMARANA","tmn_2014_6",12.815134
"1337",166,"FKT MASOAROVANA","tmn_2014_6",12.79906005
"1338",167,"FKT AMBILANIBE","tmn_2014_6",13.03395176
"1339",168,"FKT AMBODIARA","tmn_2014_6",12.70410501
"1340",169,"FKT AMBODIVOASARY","tmn_2014_6",12.63866854
"1341",170,"FKT AMBATOFANOKONANA","tmn_2014_6",12.74299929
"1342",171,"FKT AMBODIRAFIA","tmn_2014_6",13.16069656
"1343",172,"FKT ANTANJONA","tmn_2014_6",13.5157976
"1344",173,"FKT FALIARIVO","tmn_2014_6",13.4505397
"1345",174,"FKT AMBOHIMIERA","tmn_2014_6",11.32330382
"1346",175,"FKT MAROMANANA","tmn_2014_6",11.66617583
"1347",176,"FKT AMBOLO","tmn_2014_6",11.76990288
"1348",177,"FKT AMBINANITOMAROSANA","tmn_2014_6",11.96726431
"1349",178,"FKT AMBOHIDAZA","tmn_2014_6",10.14270728
"1350",179,"FKT AMPANTSONA","tmn_2014_6",9.592313509
"1351",180,"FKT AMBOHIMILANJA","tmn_2014_6",10.33568986
"1352",181,"FKT AMBOHIMAHAVELONA","tmn_2014_6",12.26406273
"1353",182,"FKT AMBOHIMAHATSINJO","tmn_2014_6",11.90623715
"1354",183,"FKT FIADANANA NORD","tmn_2014_6",12.60809662
"1355",184,"FKT AMBODIMANGA","tmn_2014_6",12.67171682
"1356",185,"FKT FALIARIVO","tmn_2014_6",12.71610343
"1357",186,"FKT ANTARAMBAKANA","tmn_2014_6",12.57482852
"1358",187,"FKT SAHALALONA","tmn_2014_6",12.97224851
"1359",188,"FKT ANDRORANGAVOLA","tmn_2014_6",13.12784271
"1360",189,"FKT VOHIMENA","tmn_2014_6",13.37870145
"1361",190,"FKT MANARINONY","tmn_2014_6",12.08615908
"1362",191,"FKT ANDEMAKA NORD","tmn_2014_6",12.68666003
"1363",192,"FKT TSINJORANO","tmn_2014_6",12.21065998
"1364",193,"FKT SAHASOMANGANA","tmn_2014_6",11.64529945
"1365",194,"FKT MAROFOTSY","tmn_2014_6",11.78831706
"1366",0,"FKT ANTARALAVA","tmn_2014_7",13.24356103
"1367",1,"FKT SANDRASATY","tmn_2014_7",13.35440512
"1368",2,"FKT AMBOHIMITA","tmn_2014_7",13.63125329
"1369",3,"FKT ANALAMARINA","tmn_2014_7",13.65833132
"1370",4,"FKT AMBALAFATAKANA EST","tmn_2014_7",15.34906325
"1371",5,"FKT AMBALAFARY","tmn_2014_7",15.38576251
"1372",6,"FKT MAROFOTOTRA","tmn_2014_7",14.03208254
"1373",7,"FKT AMBOHIMASINA","tmn_2014_7",14.74166546
"1374",8,"FKT BEFARY","tmn_2014_7",15.28288729
"1375",9,"FKT AMBATOHARANANAKELY","tmn_2014_7",15.11123974
"1376",10,"FKT AMBODIRAFIA EST","tmn_2014_7",14.43161944
"1377",11,"FKT AMBATOHARANANA","tmn_2014_7",14.20001234
"1378",12,"FKT SANDRAKELY","tmn_2014_7",13.83043892
"1379",13,"FKT AMBOHINIHAONANA","tmn_2014_7",13.86480873
"1380",14,"FKT AMBODIMANGA EST","tmn_2014_7",14.19449707
"1381",15,"FKT AMBOHITSARA I","tmn_2014_7",13.9169753
"1382",16,"FKT SAHOFIKA","tmn_2014_7",13.9509491
"1383",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2014_7",13.02885702
"1384",18,"FKT TSARATANANA","tmn_2014_7",13.85857482
"1385",19,"FKT AMBODIGOAVY","tmn_2014_7",13.83466043
"1386",20,"FKT AMBODIMANGA OUEST","tmn_2014_7",13.38201681
"1387",21,"FKT VOHITRARIVO","tmn_2014_7",13.58045385
"1388",22,"FKT AMBOHIPO","tmn_2014_7",12.78105297
"1389",23,"FKT RANOMAFANA","tmn_2014_7",11.17118036
"1390",24,"FKT AMBATOLAHY","tmn_2014_7",10.60055641
"1391",25,"FKT TSARAMANDROSO","tmn_2014_7",12.07682565
"1392",26,"FKT VOHIMARINA","tmn_2014_7",12.98502997
"1393",27,"FKT MENARANO","tmn_2014_7",12.59560621
"1394",28,"FKT AMBODIAVIAVY","tmn_2014_7",12.92342795
"1395",29,"FKT AMPASIMPOTSY","tmn_2014_7",12.86178389
"1396",30,"FKT SAHANDRAZANA","tmn_2014_7",13.30899488
"1397",31,"FKT MAROTOKO","tmn_2014_7",15.17340598
"1398",32,"FKT AMBALAVIA","tmn_2014_7",14.74910456
"1399",33,"FKT AMBATOMITRATRAKA","tmn_2014_7",14.72199031
"1400",34,"FKT AMBARIJATSY","tmn_2014_7",14.8515109
"1401",35,"FKT AMBOHIMAHAVELONA","tmn_2014_7",14.97716878
"1402",36,"FKT AMBOATROTROKA","tmn_2014_7",15.08790243
"1403",37,"FKT MANDIAFASINA","tmn_2014_7",15.13239652
"1404",38,"FKT AMBODIARA SUD","tmn_2014_7",15.48286804
"1405",39,"FKT MANAMPANDRANA","tmn_2014_7",15.36292663
"1406",40,"FKT KIANJANOMBY","tmn_2014_7",14.99374878
"1407",41,"FKT MALAZAMASINA SUD","tmn_2014_7",14.63562699
"1408",42,"FKT MALAZAMASINA NORD","tmn_2014_7",11.98121941
"1409",43,"FKT ANTANJOMANGA","tmn_2014_7",13.07491156
"1410",44,"FKT BETAMPONA NORD","tmn_2014_7",13.1387123
"1411",45,"FKT AMBINANINDRANO","tmn_2014_7",13.63071598
"1412",46,"FKT TANAMBAO OUEST","tmn_2014_7",13.30056274
"1413",47,"FKT MANAKANA","tmn_2014_7",12.92835379
"1414",48,"FKT AMPASIMPOTSY","tmn_2014_7",13.01454326
"1415",49,"FKT MAROHARATRA","tmn_2014_7",13.5731036
"1416",50,"FKT SOANIERANA","tmn_2014_7",13.67078282
"1417",51,"FKT MALEMIAMBO","tmn_2014_7",13.42032204
"1418",52,"FKT AMPASIMADINIKAKELY","tmn_2014_7",12.9915018
"1419",53,"FKT AMBALAVOLO","tmn_2014_7",14.08359854
"1420",54,"FKT AMBOHITSARA EST","tmn_2014_7",14.56773532
"1421",55,"FKT ANIVORANO","tmn_2014_7",14.21582063
"1422",56,"FKT MAHATSARA","tmn_2014_7",14.21907969
"1423",57,"FKT SAHOMBY","tmn_2014_7",13.49480377
"1424",58,"FKT AMBODIMANGA","tmn_2014_7",14.50448127
"1425",59,"FKT AMPASIMADINIKA","tmn_2014_7",14.29490744
"1426",60,"FKT SAHAVATANA","tmn_2014_7",13.41468248
"1427",61,"FKT AMBODIVOANGY","tmn_2014_7",12.38235804
"1428",62,"FKT AMBOHINIHAONANA","tmn_2014_7",13.6892013
"1429",63,"FKT KIANJANOMBY","tmn_2014_7",13.10670731
"1430",64,"FKT AMPITAMBE","tmn_2014_7",13.41441579
"1431",65,"FKT MANDRIVANY","tmn_2014_7",13.21158816
"1432",66,"FKT AMBODIPAISO NORD","tmn_2014_7",13.34156877
"1433",67,"FKT AMBODIPAISO SUD","tmn_2014_7",13.35548725
"1434",68,"FKT KELILALINA","tmn_2014_7",13.23828737
"1435",69,"FKT ANDRANOMAINTY","tmn_2014_7",13.30617008
"1436",70,"FKT ANOSY","tmn_2014_7",13.25065822
"1437",71,"FKT FOTSIALANANA","tmn_2014_7",13.38785141
"1438",72,"FKT AMBALADINGANA","tmn_2014_7",13.447757
"1439",73,"FKT AMBODIARA","tmn_2014_7",14.06087648
"1440",74,"FKT SAHAFITOROKA","tmn_2014_7",14.32949374
"1441",75,"FKT MAROMENA","tmn_2014_7",13.96528177
"1442",76,"FKT ANDRANOFOLAHINA","tmn_2014_7",13.54831208
"1443",77,"FKT AMBORAKA","tmn_2014_7",13.75490908
"1444",78,"FKT IFANADIANA","tmn_2014_7",14.01461075
"1445",79,"FKT ANTAFOTENINA","tmn_2014_7",14.00265517
"1446",80,"FKT AMBODIRAFIA II","tmn_2014_7",13.94281227
"1447",81,"FKT FENOARIVO I","tmn_2014_7",14.19130608
"1448",82,"FKT AMBINANINDRANOTELO","tmn_2014_7",13.75220005
"1449",83,"FKT ANKABOKA","tmn_2014_7",13.57522742
"1450",84,"FKT AMBIABE I","tmn_2014_7",13.93695971
"1451",85,"FKT ANDRANOMAINTSO","tmn_2014_7",13.13814262
"1452",86,"FKT FIADANANA NORD","tmn_2014_7",10.66681459
"1453",87,"FKT MORARANO","tmn_2014_7",10.83570978
"1454",88,"FKT AMPASIMBOLA I","tmn_2014_7",11.91534632
"1455",89,"FKT SAKAVANANA","tmn_2014_7",12.34116868
"1456",90,"FKT AMBODIARA NORD","tmn_2014_7",11.98383624
"1457",91,"FKT AMBINANISERY","tmn_2014_7",12.46460307
"1458",92,"FKT VOLOBE","tmn_2014_7",11.51001329
"1459",93,"FKT ANTENIMBELONA","tmn_2014_7",12.87064128
"1460",94,"FKT AMBOHINIHAONANA","tmn_2014_7",12.79455039
"1461",95,"FKT MAROVORAKA","tmn_2014_7",12.74927306
"1462",96,"FKT TSARATANANA","tmn_2014_7",12.79468213
"1463",97,"FKT TSARARIVOTRA","tmn_2014_7",12.84019184
"1464",98,"FKT BEFOTAKA","tmn_2014_7",12.81297016
"1465",99,"FKT AMBOHITSARA","tmn_2014_7",12.89304736
"1466",100,"FKT FASINTSARA","tmn_2014_7",12.77194379
"1467",101,"FKT AMBATOMANJAKA","tmn_2014_7",12.94180394
"1468",102,"FKT TSARAKIANJA","tmn_2014_7",12.93066679
"1469",103,"FKT SAHAKONDRO","tmn_2014_7",12.94978773
"1470",104,"FKT MANAKANA SUD","tmn_2014_7",12.88359356
"1471",105,"FKT AMBODIARA SUD","tmn_2014_7",12.99404491
"1472",106,"FKT AMPASINAMBO","tmn_2014_7",10.9058696
"1473",107,"FKT AMBODIVOANGY","tmn_2014_7",12.49581061
"1474",108,"FKT AMBALAPAISO","tmn_2014_7",12.39395041
"1475",109,"FKT AMPITOMITA","tmn_2014_7",14.59156653
"1476",110,"FKT ANIVORANO","tmn_2014_7",13.18875899
"1477",111,"FKT KIANJAVATO","tmn_2014_7",13.56064674
"1478",112,"FKT AMBATOVORY","tmn_2014_7",14.67530494
"1479",113,"FKT ANTSINDRA","tmn_2014_7",13.85453244
"1480",114,"FKT BEFOTAKA","tmn_2014_7",14.65306939
"1481",115,"FKT AMPITABE","tmn_2014_7",15.09338395
"1482",116,"FKT AMBOATROTROKA","tmn_2014_7",14.6267042
"1483",117,"FKT AMBINANIVATOMENA","tmn_2014_7",15.85229897
"1484",118,"FKT AMBODIARA I","tmn_2014_7",15.12391917
"1485",119,"FKT MORAFENO","tmn_2014_7",14.61516926
"1486",120,"FKT BETAMPONA","tmn_2014_7",15.20722672
"1487",121,"FKT ANDRANOMAITSO","tmn_2014_7",14.78227231
"1488",122,"FKT ANTARETRA","tmn_2014_7",14.92202149
"1489",123,"FKT AMBODIROTRA","tmn_2014_7",14.33380101
"1490",124,"FKT ANDONABE","tmn_2014_7",14.6537546
"1491",125,"FKT AMPASIMBE","tmn_2014_7",14.96826222
"1492",126,"FKT ANDRORANGAVOLA","tmn_2014_7",14.7279322
"1493",127,"FKT AMBODIFONTSINA","tmn_2014_7",13.92549391
"1494",128,"FKT AMBALATENINA","tmn_2014_7",14.35754709
"1495",129,"FKT AMBALAFASINA","tmn_2014_7",14.17368978
"1496",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2014_7",14.32840069
"1497",131,"FKT NOSIBE SUD","tmn_2014_7",14.55248389
"1498",132,"FKT MANDRIAPOTSY","tmn_2014_7",14.59673264
"1499",133,"FKT AMBALAVAONA","tmn_2014_7",14.65093835
"1500",134,"FKT LAVAKIANJA SUD","tmn_2014_7",14.86995758
"1501",135,"FKT AMBODIARA NORD","tmn_2014_7",14.24589088
"1502",136,"FKT MAHASOA","tmn_2014_7",15.25463226
"1503",137,"FKT AMBODIRORANGA","tmn_2014_7",14.75107128
"1504",138,"FKT AMBOHIMISAFY","tmn_2014_7",14.88732434
"1505",139,"FKT AMBALATABAKA","tmn_2014_7",15.00897327
"1506",140,"FKT ANIVORANO","tmn_2014_7",15.1723384
"1507",141,"FKT AMPASIMPOTSY","tmn_2014_7",14.33301197
"1508",142,"FKT AMBOHIMIARINA","tmn_2014_7",12.83520883
"1509",143,"FKT MATSITSIRANO","tmn_2014_7",12.33685992
"1510",144,"FKT BETAMPO NORD","tmn_2014_7",11.68786035
"1511",145,"FKT ANDRORANGAVOLA SUD","tmn_2014_7",12.64658701
"1512",146,"FKT ANALAMPASINA","tmn_2014_7",12.8621515
"1513",147,"FKT ANALAVORY","tmn_2014_7",12.36073971
"1514",148,"FKT AMBARO","tmn_2014_7",11.73017276
"1515",149,"FKT AMBOHIMALAZA","tmn_2014_7",13.01714405
"1516",150,"FKT MANJIRIANA SUD","tmn_2014_7",12.52492814
"1517",151,"FKT MAROSATROKA","tmn_2014_7",13.27029436
"1518",152,"FKT MAROLANANANA","tmn_2014_7",12.93882846
"1519",153,"FKT AMBODIMANGA NORD","tmn_2014_7",12.94442507
"1520",154,"FKT VOHITRARIVO","tmn_2014_7",12.91510928
"1521",155,"FKT SOANIHERENANA NORD","tmn_2014_7",12.9545706
"1522",156,"FKT AMBALAVARY","tmn_2014_7",12.92307159
"1523",157,"FKT FASINTSARA ANDAKANA","tmn_2014_7",12.9291758
"1524",158,"FKT NOSIMBOAHANGY","tmn_2014_7",12.97503329
"1525",159,"FKT AMBALAHERANA","tmn_2014_7",13.02076796
"1526",160,"FKT ANDRORANGAVOLA NORD","tmn_2014_7",12.92873303
"1527",161,"FKT AMBOHIMIRANTY","tmn_2014_7",13.01522988
"1528",162,"FKT MANDROALINA","tmn_2014_7",12.89255337
"1529",163,"FKT MORARANO","tmn_2014_7",12.93905832
"1530",164,"FKT AMBOHIMANGA SUD","tmn_2014_7",13.01867934
"1531",165,"FKT SAHAMARANA","tmn_2014_7",13.06268371
"1532",166,"FKT MASOAROVANA","tmn_2014_7",13.05923035
"1533",167,"FKT AMBILANIBE","tmn_2014_7",13.26314259
"1534",168,"FKT AMBODIARA","tmn_2014_7",12.97987995
"1535",169,"FKT AMBODIVOASARY","tmn_2014_7",12.91103322
"1536",170,"FKT AMBATOFANOKONANA","tmn_2014_7",12.9857438
"1537",171,"FKT AMBODIRAFIA","tmn_2014_7",13.39470014
"1538",172,"FKT ANTANJONA","tmn_2014_7",13.72970108
"1539",173,"FKT FALIARIVO","tmn_2014_7",13.66387542
"1540",174,"FKT AMBOHIMIERA","tmn_2014_7",11.4978865
"1541",175,"FKT MAROMANANA","tmn_2014_7",11.88903481
"1542",176,"FKT AMBOLO","tmn_2014_7",12.00212846
"1543",177,"FKT AMBINANITOMAROSANA","tmn_2014_7",12.21626272
"1544",178,"FKT AMBOHIDAZA","tmn_2014_7",10.31219814
"1545",179,"FKT AMPANTSONA","tmn_2014_7",9.69767841
"1546",180,"FKT AMBOHIMILANJA","tmn_2014_7",10.45248344
"1547",181,"FKT AMBOHIMAHAVELONA","tmn_2014_7",12.5227372
"1548",182,"FKT AMBOHIMAHATSINJO","tmn_2014_7",12.14232198
"1549",183,"FKT FIADANANA NORD","tmn_2014_7",12.84978031
"1550",184,"FKT AMBODIMANGA","tmn_2014_7",12.88507897
"1551",185,"FKT FALIARIVO","tmn_2014_7",12.91943532
"1552",186,"FKT ANTARAMBAKANA","tmn_2014_7",12.79658406
"1553",187,"FKT SAHALALONA","tmn_2014_7",13.16694495
"1554",188,"FKT ANDRORANGAVOLA","tmn_2014_7",13.30814841
"1555",189,"FKT VOHIMENA","tmn_2014_7",13.52188649
"1556",190,"FKT MANARINONY","tmn_2014_7",12.19859404
"1557",191,"FKT ANDEMAKA NORD","tmn_2014_7",12.88204754
"1558",192,"FKT TSINJORANO","tmn_2014_7",12.42544079
"1559",193,"FKT SAHASOMANGANA","tmn_2014_7",11.77785654
"1560",194,"FKT MAROFOTSY","tmn_2014_7",11.9889989
"1561",0,"FKT ANTARALAVA","tmn_2014_8",14.18527348
"1562",1,"FKT SANDRASATY","tmn_2014_8",14.21648229
"1563",2,"FKT AMBOHIMITA","tmn_2014_8",14.57300832
"1564",3,"FKT ANALAMARINA","tmn_2014_8",14.5443807
"1565",4,"FKT AMBALAFATAKANA EST","tmn_2014_8",16.26501193
"1566",5,"FKT AMBALAFARY","tmn_2014_8",16.30288087
"1567",6,"FKT MAROFOTOTRA","tmn_2014_8",14.8809828
"1568",7,"FKT AMBOHIMASINA","tmn_2014_8",15.62348011
"1569",8,"FKT BEFARY","tmn_2014_8",16.18984108
"1570",9,"FKT AMBATOHARANANAKELY","tmn_2014_8",15.99124124
"1571",10,"FKT AMBODIRAFIA EST","tmn_2014_8",15.2825037
"1572",11,"FKT AMBATOHARANANA","tmn_2014_8",15.03120529
"1573",12,"FKT SANDRAKELY","tmn_2014_8",14.73468483
"1574",13,"FKT AMBOHINIHAONANA","tmn_2014_8",14.6987032
"1575",14,"FKT AMBODIMANGA EST","tmn_2014_8",15.03203085
"1576",15,"FKT AMBOHITSARA I","tmn_2014_8",14.78717687
"1577",16,"FKT SAHOFIKA","tmn_2014_8",14.85610791
"1578",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2014_8",13.97337669
"1579",18,"FKT TSARATANANA","tmn_2014_8",14.76943508
"1580",19,"FKT AMBODIGOAVY","tmn_2014_8",14.79252134
"1581",20,"FKT AMBODIMANGA OUEST","tmn_2014_8",14.30844146
"1582",21,"FKT VOHITRARIVO","tmn_2014_8",14.52432924
"1583",22,"FKT AMBOHIPO","tmn_2014_8",13.72449084
"1584",23,"FKT RANOMAFANA","tmn_2014_8",12.18654267
"1585",24,"FKT AMBATOLAHY","tmn_2014_8",11.58791108
"1586",25,"FKT TSARAMANDROSO","tmn_2014_8",13.06367815
"1587",26,"FKT VOHIMARINA","tmn_2014_8",13.98901062
"1588",27,"FKT MENARANO","tmn_2014_8",13.61287055
"1589",28,"FKT AMBODIAVIAVY","tmn_2014_8",13.93580336
"1590",29,"FKT AMPASIMPOTSY","tmn_2014_8",13.85384104
"1591",30,"FKT SAHANDRAZANA","tmn_2014_8",14.28092405
"1592",31,"FKT MAROTOKO","tmn_2014_8",16.0098654
"1593",32,"FKT AMBALAVIA","tmn_2014_8",15.61635142
"1594",33,"FKT AMBATOMITRATRAKA","tmn_2014_8",15.59621508
"1595",34,"FKT AMBARIJATSY","tmn_2014_8",15.71524676
"1596",35,"FKT AMBOHIMAHAVELONA","tmn_2014_8",15.85206514
"1597",36,"FKT AMBOATROTROKA","tmn_2014_8",15.95789596
"1598",37,"FKT MANDIAFASINA","tmn_2014_8",15.99793912
"1599",38,"FKT AMBODIARA SUD","tmn_2014_8",16.3799426
"1600",39,"FKT MANAMPANDRANA","tmn_2014_8",16.23829817
"1601",40,"FKT KIANJANOMBY","tmn_2014_8",15.82324586
"1602",41,"FKT MALAZAMASINA SUD","tmn_2014_8",15.43380631
"1603",42,"FKT MALAZAMASINA NORD","tmn_2014_8",12.82362004
"1604",43,"FKT ANTANJOMANGA","tmn_2014_8",13.86891943
"1605",44,"FKT BETAMPONA NORD","tmn_2014_8",13.92543856
"1606",45,"FKT AMBINANINDRANO","tmn_2014_8",14.41145236
"1607",46,"FKT TANAMBAO OUEST","tmn_2014_8",14.09473148
"1608",47,"FKT MANAKANA","tmn_2014_8",13.71321757
"1609",48,"FKT AMPASIMPOTSY","tmn_2014_8",13.79885463
"1610",49,"FKT MAROHARATRA","tmn_2014_8",14.37582561
"1611",50,"FKT SOANIERANA","tmn_2014_8",14.47433657
"1612",51,"FKT MALEMIAMBO","tmn_2014_8",14.2278159
"1613",52,"FKT AMPASIMADINIKAKELY","tmn_2014_8",13.78920273
"1614",53,"FKT AMBALAVOLO","tmn_2014_8",14.8697378
"1615",54,"FKT AMBOHITSARA EST","tmn_2014_8",15.36227097
"1616",55,"FKT ANIVORANO","tmn_2014_8",14.97938344
"1617",56,"FKT MAHATSARA","tmn_2014_8",15.03131389
"1618",57,"FKT SAHOMBY","tmn_2014_8",14.29676019
"1619",58,"FKT AMBODIMANGA","tmn_2014_8",15.29142332
"1620",59,"FKT AMPASIMADINIKA","tmn_2014_8",15.10468932
"1621",60,"FKT SAHAVATANA","tmn_2014_8",14.32374709
"1622",61,"FKT AMBODIVOANGY","tmn_2014_8",13.3400382
"1623",62,"FKT AMBOHINIHAONANA","tmn_2014_8",14.65482309
"1624",63,"FKT KIANJANOMBY","tmn_2014_8",14.06812362
"1625",64,"FKT AMPITAMBE","tmn_2014_8",14.35688282
"1626",65,"FKT MANDRIVANY","tmn_2014_8",14.16918678
"1627",66,"FKT AMBODIPAISO NORD","tmn_2014_8",14.28897243
"1628",67,"FKT AMBODIPAISO SUD","tmn_2014_8",14.27899246
"1629",68,"FKT KELILALINA","tmn_2014_8",14.19589881
"1630",69,"FKT ANDRANOMAINTY","tmn_2014_8",14.23328465
"1631",70,"FKT ANOSY","tmn_2014_8",14.20361871
"1632",71,"FKT FOTSIALANANA","tmn_2014_8",14.31622929
"1633",72,"FKT AMBALADINGANA","tmn_2014_8",14.34582595
"1634",73,"FKT AMBODIARA","tmn_2014_8",14.93660131
"1635",74,"FKT SAHAFITOROKA","tmn_2014_8",15.2164208
"1636",75,"FKT MAROMENA","tmn_2014_8",14.86081661
"1637",76,"FKT ANDRANOFOLAHINA","tmn_2014_8",14.46697932
"1638",77,"FKT AMBORAKA","tmn_2014_8",14.65955319
"1639",78,"FKT IFANADIANA","tmn_2014_8",14.89483857
"1640",79,"FKT ANTAFOTENINA","tmn_2014_8",14.88492778
"1641",80,"FKT AMBODIRAFIA II","tmn_2014_8",14.83610998
"1642",81,"FKT FENOARIVO I","tmn_2014_8",15.05708659
"1643",82,"FKT AMBINANINDRANOTELO","tmn_2014_8",14.61822362
"1644",83,"FKT ANKABOKA","tmn_2014_8",14.43793172
"1645",84,"FKT AMBIABE I","tmn_2014_8",14.79726367
"1646",85,"FKT ANDRANOMAINTSO","tmn_2014_8",13.95269883
"1647",86,"FKT FIADANANA NORD","tmn_2014_8",11.52061324
"1648",87,"FKT MORARANO","tmn_2014_8",11.68910686
"1649",88,"FKT AMPASIMBOLA I","tmn_2014_8",12.72670156
"1650",89,"FKT SAKAVANANA","tmn_2014_8",13.14354067
"1651",90,"FKT AMBODIARA NORD","tmn_2014_8",12.80082708
"1652",91,"FKT AMBINANISERY","tmn_2014_8",13.27693887
"1653",92,"FKT VOLOBE","tmn_2014_8",12.33458594
"1654",93,"FKT ANTENIMBELONA","tmn_2014_8",13.65850779
"1655",94,"FKT AMBOHINIHAONANA","tmn_2014_8",13.58819553
"1656",95,"FKT MAROVORAKA","tmn_2014_8",13.56850815
"1657",96,"FKT TSARATANANA","tmn_2014_8",13.64726231
"1658",97,"FKT TSARARIVOTRA","tmn_2014_8",13.70006166
"1659",98,"FKT BEFOTAKA","tmn_2014_8",13.68442249
"1660",99,"FKT AMBOHITSARA","tmn_2014_8",13.70179329
"1661",100,"FKT FASINTSARA","tmn_2014_8",13.58705696
"1662",101,"FKT AMBATOMANJAKA","tmn_2014_8",13.76545022
"1663",102,"FKT TSARAKIANJA","tmn_2014_8",13.78817615
"1664",103,"FKT SAHAKONDRO","tmn_2014_8",13.80658387
"1665",104,"FKT MANAKANA SUD","tmn_2014_8",13.71568775
"1666",105,"FKT AMBODIARA SUD","tmn_2014_8",13.83302009
"1667",106,"FKT AMPASINAMBO","tmn_2014_8",11.75450539
"1668",107,"FKT AMBODIVOANGY","tmn_2014_8",13.31444544
"1669",108,"FKT AMBALAPAISO","tmn_2014_8",13.19361236
"1670",109,"FKT AMPITOMITA","tmn_2014_8",15.44731057
"1671",110,"FKT ANIVORANO","tmn_2014_8",14.0107843
"1672",111,"FKT KIANJAVATO","tmn_2014_8",14.3590987
"1673",112,"FKT AMBATOVORY","tmn_2014_8",15.49394746
"1674",113,"FKT ANTSINDRA","tmn_2014_8",14.66226229
"1675",114,"FKT BEFOTAKA","tmn_2014_8",15.49430181
"1676",115,"FKT AMPITABE","tmn_2014_8",16.00083261
"1677",116,"FKT AMBOATROTROKA","tmn_2014_8",15.51722817
"1678",117,"FKT AMBINANIVATOMENA","tmn_2014_8",16.76255188
"1679",118,"FKT AMBODIARA I","tmn_2014_8",16.01768692
"1680",119,"FKT MORAFENO","tmn_2014_8",15.51592497
"1681",120,"FKT BETAMPONA","tmn_2014_8",16.09926391
