OBJEC,LIB_P,LIB_R,LIB_D,LIB_C,LIB_F,p_2014_01,p_2014_02,p_2014_03,p_2014_04,p_2014_05,p_2014_06,p_2014_07,p_2014_08,p_2014_09,p_2014_10,p_2014_11,p_2014_12,p_2015_01,p_2015_02,p_2015_03,p_2015_04,p_2015_05,p_2015_06,p_2015_07,p_2015_08,p_2015_09,p_2015_10,p_2015_11,p_2015_12,p_2016_01,p_2016_02,p_2016_03,p_2016_04,p_2016_05,p_2016_06,p_2016_07,p_2016_08,p_2016_09,p_2016_10,p_2016_11,p_2016_12,p_2017_01,p_2017_02,p_2017_03,p_2017_04,p_2017_05,p_2017_06,p_2017_07,p_2017_08,p_2017_09,p_2017_10,p_2017_11,p_2017_12,tmx_2014_0,tmx_2014_1,tmx_2014_2,tmx_2014_3,tmx_2014_4,tmx_2014_5,tmx_2014_6,tmx_2014_7,tmx_2014_8,tmx_2014_9,tmx_201410,tmx_201411,tmx_2015_0,tmx_2015_1,tmx_2015_2,tmx_2015_3,tmx_2015_4,tmx_2015_5,tmx_2015_6,tmx_2015_7,tmx_2015_8,tmx_2015_9,tmx_201510,tmx_201511,tmx_2016_0,tmx_2016_1,tmx_2016_2,tmx_2016_3,tmx_2016_4,tmx_2016_5,tmx_2016_6,tmx_2016_7,tmx_2016_8,tmx_2016_9,tmx_201610,tmx_201611,tmx_2017_0,tmx_2017_1,tmx_2017_2,tmx_2017_3,tmx_2017_4,tmx_2017_5,tmx_2017_6,tmx_2017_7,tmx_2017_8,tmx_2017_9,tmx_201710,tmx_201711,tmn_2014_0,tmn_2014_1,tmn_2014_2,tmn_2014_3,tmn_2014_4,tmn_2014_5,tmn_2014_6,tmn_2014_7,tmn_2014_8,tmn_2014_9,tmn_201410,tmn_201411,tmn_2015_0,tmn_2015_1,tmn_2015_2,tmn_2015_3,tmn_2015_4,tmn_2015_5,tmn_2015_6,tmn_2015_7,tmn_2015_8,tmn_2015_9,tmn_201510,tmn_201511,tmn_2016_0,tmn_2016_1,tmn_2016_2,tmn_2016_3,tmn_2016_4,tmn_2016_5,tmn_2016_6,tmn_2016_7,tmn_2016_8,tmn_2016_9,tmn_201610,tmn_201611,tmn_2017_0,tmn_2017_1,tmn_2017_2,tmn_2017_3,tmn_2017_4,tmn_2017_5,tmn_2017_6,tmn_2017_7,tmn_2017_8,tmn_2017_9,tmn_201710,tmn_201711
56,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,MAROHARATRA,FKT ANIVORANO,369.1841857,226.6243351,385.340144,64.70067914,53.82175954,86.43867902,152.6826441,54.87918692,32.3761484,22.23082483,255.8652523,244.0953226,358.8853206,353.5710108,283.5239071,65.05193475,120.6884916,70.3416837,54.65358222,120.4177511,38.1192555,59.94317596,152.8110238,336.3617843,378.3135901,203.6733643,475.4373459,78.88810637,88.2705509,174.9560413,58.03827926,51.86035629,30.08291409,33.05179034,70.0829884,132.1292229,200.9917243,257.5816888,462.4693235,173.585949,55.42770215,97.83703746,207.4001537,201.1181011,108.3464358,60.11999707,269.9542532,399.7130598,28.97321074,29.0281142,28.47352157,27.66218341,25.94434556,24.60190715,23.58751772,23.84061101,25.12241783,27.14492393,28.81475572,29.46099262,28.7731297,28.62811458,28.34887101,27.98513818,26.55047539,24.63268595,23.65673906,23.5406102,24.92241706,27.72193848,28.71467471,30.0610739,29.34231906,29.45889348,29.14887047,28.08513856,25.15044282,23.50190676,22.85673982,23.64061024,25.02241745,27.42004974,26.98386298,29.63622993,29.44232011,29.05106821,28.74887063,27.8851378,26.55047539,25.00190676,23.78146922,23.86348406,25.44537192,27.64481104,28.3899104,29.16099338,20.44939639,20.44032069,19.81046538,18.45447606,15.78456181,14.70191698,14.09784874,14.21582063,14.97938344,16.81988461,18.6385278,19.94368222,20.24931561,20.04031916,19.68581472,18.77743084,16.39069011,14.73269556,14.16706927,13.9158206,14.77938374,17.39689815,18.53844646,20.54376356,20.81850497,20.8710993,20.48581395,18.87743122,14.99065848,13.60191617,13.36706908,14.01582082,14.87938305,17.09500941,16.80763439,20.11892043,20.91850446,20.46327402,20.08581433,18.67743046,16.39069011,15.1019166,14.29180016,14.23869318,15.30233722,17.31977133,18.21368214,19.64368299
57,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,MAROHARATRA,FKT MAHATSARA,364.2237786,225.0984746,372.488917,59.89246418,46.98657115,78.18858702,139.3081166,48.86426432,28.74411088,20.68116787,246.1791353,234.2073541,353.6490263,351.9406234,273.6497392,61.16892619,107.73111,62.55766105,49.24295803,108.1184655,33.85387635,54.98709771,149.8457187,327.0596564,374.0089241,203.7719312,462.8994391,73.44875289,77.19770568,160.1820603,52.14882602,45.80962381,26.72869131,31.02822424,67.56120209,127.3008409,197.5860008,260.155314,446.6224475,164.2828069,47.84115794,87.90215494,190.8104886,181.6299574,99.79088664,55.17932669,260.5373442,391.2904098,29.10789509,29.10053408,28.60134759,27.82261081,26.08748382,24.74051358,23.69543936,23.99696216,25.32468042,27.32023525,28.93915726,29.5592459,28.90789509,28.70053446,28.49382486,28.12933323,26.69775914,24.75831087,23.77764245,23.69696101,25.12467965,27.91351414,28.83915688,30.15924562,29.49009819,29.51833109,29.2938241,28.22933361,25.29775952,23.6405132,22.97764131,23.79696139,25.22468004,27.61271372,27.12135883,29.75172343,29.59009857,29.10725535,28.89382448,28.02933285,26.69775914,25.1405132,23.88516519,24.00368333,25.63140104,27.82023525,28.53163235,29.259246,20.49504239,20.47328347,19.78385929,18.43361769,15.69114777,14.58844744,14.02090047,14.21907969,15.03131389,16.90524808,18.69083818,19.96873691,20.29504162,20.07328195,19.67633601,18.74034066,16.30142066,14.60624473,14.10310313,13.91908046,14.83131391,17.49852538,18.5908378,20.56873729,20.87724472,20.89108038,20.47633524,18.84034049,14.90142104,13.48844706,13.30310242,14.01907988,14.9313135,17.19772497,16.87303975,20.16121532,20.9772451,20.48000464,20.07633563,18.64033973,16.30142066,14.98844706,14.2106263,14.22580182,15.33803593,17.40524742,18.28331327,19.66873768
58,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,MAROHARATRA,FKT SAHOMBY,356.6931553,218.8202129,356.2189045,57.44350412,44.92194157,72.77916945,128.8624543,45.06845161,27.56969998,20.2978825,244.6814378,235.2940825,346.1684255,341.4750736,262.077606,59.22522079,103.6875008,57.781657,45.64992656,99.41137803,32.39550695,52.88577005,151.1573629,330.4978726,366.6624983,199.1097998,444.0806853,70.55819679,73.54907406,149.495726,48.21412343,42.04915947,25.67309694,30.43281481,68.04041922,128.9109904,194.0226086,255.1845347,426.586134,158.1628448,45.39826623,81.39829384,177.1317957,167.2129804,96.89696869,53.08758922,259.3588786,396.6406392,28.51444385,28.52196851,27.97797949,27.18364106,25.46214726,24.09353681,22.98582109,23.30464834,24.68376004,26.76966881,28.42203316,28.97276517,28.31444314,28.12538677,27.87227646,27.48522386,26.07887573,24.10913043,23.06718633,23.00464732,24.48375937,27.36846394,28.32203278,29.57276552,28.89580857,28.9371847,28.6722757,27.58522431,24.67887549,22.99353643,22.26718538,23.10464813,24.58375966,27.06813942,26.60339707,29.1708586,28.99580895,28.52355065,28.27227608,27.38522354,26.07887573,24.49353643,23.16909264,23.30623049,24.98534109,27.27004528,28.01670576,28.66972351,19.81364134,19.78899679,19.14768328,17.73949277,14.96755572,13.89423282,13.31217388,13.49480377,14.29676019,16.1957751,17.97007538,19.32090817,19.61364058,19.39241385,19.04198152,18.04107609,15.58428271,13.90982593,13.39353851,13.19480453,14.09676037,16.79456924,17.870075,19.92090856,20.19500601,20.20421298,19.84198075,18.14107644,14.18428307,12.7942325,12.59353817,13.29480396,14.19675981,16.49424446,16.15143894,19.51900164,20.29500639,19.79057894,19.44198113,17.94107568,15.58428271,14.2942325,13.49544599,13.49638587,14.59834247,16.69615138,17.56474811,19.01786667
59,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,MAROHARATRA,FKT AMBODIMANGA,367.0388017,221.8152991,387.7285684,60.90862215,50.37141977,82.9240564,150.9803672,52.48395128,30.72716166,20.6260638,254.780949,239.9523369,356.6089057,350.8856188,282.3882092,60.78923375,115.3781606,67.2557003,52.17034509,118.6829127,36.54886544,59.06774844,148.6131642,332.6505806,376.1442685,198.0530211,479.6480637,74.84413806,84.26274721,170.2971579,55.67259628,49.69274046,28.44919296,31.46695408,65.58448357,125.9026004,195.4434413,251.731703,467.1598815,169.70641,52.20134809,94.53050627,205.5727584,199.6805674,105.8398384,59.23454043,268.9204542,396.1366313,29.38989753,29.43546168,28.90974395,28.10378104,26.39093099,25.05160501,24.03717722,24.31999272,25.61081194,27.59967718,29.25902865,29.89302237,29.18748253,29.03546206,28.79087017,28.42795799,26.99421494,25.07376223,24.11501923,24.01999208,25.41081118,28.17480059,29.15661314,30.49543699,29.76462338,29.85761852,29.59086941,28.52795837,25.59351366,23.95160463,23.31501886,24.11999196,25.51081156,27.87457272,27.43375425,30.07103243,29.86462376,29.45963823,29.19086979,28.32795761,26.99421494,25.45160463,24.23630725,24.34175477,25.93498748,28.09656063,28.83462269,29.59302313,20.73415743,20.72231748,20.06022606,18.721854,16.01093103,14.90038581,14.34753427,14.50448127,15.29142332,17.14226179,18.93786106,20.22749436,20.53174243,20.32231595,19.94135178,19.04603095,16.61421447,14.9225429,14.42537604,14.20448134,15.09142352,17.7173847,18.83544504,20.82990923,21.10888443,21.1444752,20.74135102,19.14603133,15.213513,13.80038485,13.62537584,14.30448146,15.19142294,17.41715568,17.11258565,20.40550442,21.20888366,20.74649378,20.3413514,18.94603057,16.61421447,15.30038542,14.54666501,14.52624239,15.61559957,17.63914449,18.5134546,19.92749512
60,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,MAROHARATRA,FKT AMPASIMADINIKA,363.6084402,220.9860379,374.1957803,57.26635537,46.47132244,77.0764606,139.7622465,48.18044982,28.1769658,20.30508195,249.7908532,236.5643909,352.9918454,348.9108129,272.9462219,57.9172595,107.5243283,61.76809189,48.33034702,108.7341014,33.44404122,56.64181089,148.6943716,330.7870107,373.2264877,198.8044927,465.0297961,70.40017885,77.3843636,158.9925372,51.39985891,45.37063127,26.14468048,30.9843345,65.57427622,125.7544826,194.3141689,254.0659198,449.7978365,160.4325603,47.6892549,87.24232833,191.3112098,183.2448361,98.92972197,56.82439025,264.2582611,395.7380659,29.2243152,29.20631298,28.7044628,27.93431705,26.191333,24.85056962,23.80652246,24.1104304,25.42240283,27.43556233,29.0929751,29.70337431,29.02411449,28.80631337,28.59347234,28.24531163,26.79503317,24.86525957,23.89183286,23.8104293,25.22240207,28.02453388,28.99277341,30.30357557,29.60939096,29.62100292,29.39347158,28.34531201,25.39499948,23.75056924,23.09183177,23.91042963,25.32240245,27.72410101,27.27804876,29.89214782,29.70939134,29.21730647,28.99347196,28.14531125,26.79503317,25.25056924,24.00302457,24.12122226,25.73339657,27.93532704,28.68154687,29.40337462,20.55464165,20.54416087,19.87882882,18.51603225,15.80298775,14.6812408,14.15031022,14.29490744,15.10468932,16.9766655,18.76335302,20.04499669,20.35443964,20.14415943,19.76783832,18.82702682,16.40668612,14.69593071,14.23561972,13.99490819,14.9046902,17.56563699,18.66315128,20.6451984,20.93971605,20.95885047,20.56783755,18.9270272,15.00665247,13.58124041,13.43561953,14.09490763,15.00468893,17.2652041,16.9484265,20.23377203,21.0397164,20.55515399,20.16783794,18.72702644,16.40668612,15.08124042,14.34681238,14.30570015,15.41568347,17.4764297,18.35192474,19.74499745
61,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT SAHAVATANA,372.6401793,285.8093128,330.6959427,82.61740478,54.01335822,77.57060533,100.6822856,55.98894628,36.76334296,34.55506393,187.202209,251.125939,367.30249,361.7601626,282.0881815,90.91734146,95.3328868,66.30764926,55.08294619,83.67391332,37.04240329,46.05646534,158.9616142,312.8034575,378.7912698,270.8268538,392.2773235,101.2237928,71.4886465,132.1774609,55.66050388,49.28106486,34.12233408,39.78684174,99.77087108,177.6243526,263.9659513,326.6797384,390.8669509,148.4293808,50.9190482,79.56551358,132.5211128,129.6686664,86.40575533,46.38811904,193.5602599,353.2220192,28.51177569,28.32174573,27.91482739,26.98711073,25.17895421,23.87655578,23.03382652,23.39666658,24.77948639,26.52091641,28.06049086,28.69384027,28.31177497,27.96531008,27.71112995,27.28710996,25.87895497,23.96375806,23.03382652,23.08386789,24.57948749,27.18104993,27.96049048,29.29384009,28.81177497,28.77818175,28.51112919,27.38711035,24.47895345,22.7765554,22.26319636,23.19666634,24.67948787,26.86447962,26.1604899,28.89384047,28.91177536,28.32174573,28.11112957,27.1871101,25.87895497,24.2765554,23.13382695,23.39666658,25.07948749,27.06447904,27.60035682,28.39384047,19.91889761,19.73797449,19.25183714,17.74920857,14.94615768,13.84180794,13.16011881,13.41468248,14.32374709,16.29412002,18.13351491,19.39862118,19.71889876,19.38153885,19.04813887,18.04920967,15.64615749,13.92900933,13.16011881,13.10188355,14.12374635,16.95425349,18.03351509,19.99862104,20.21889876,20.19441052,19.84813811,18.14920871,14.24615787,12.74180826,12.38948811,13.21468264,14.22374673,16.63768323,16.23351395,19.59862142,20.31889728,19.73797449,19.44813849,17.94920934,15.64615749,14.24180826,13.26011824,13.41468248,14.62374635,16.837684,17.67338086,19.09862142
62,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT AMBODIVOANGY,348.3865938,235.4638582,305.4469981,63.44288211,42.64159614,65.36059592,96.44246657,45.00975285,28.51666846,27.84905176,196.3636323,233.7921112,339.4764967,326.8292293,244.4659087,69.94216838,86.52385245,52.02777268,44.06269725,78.74148673,30.79032665,45.45751269,155.0931972,317.1946382,358.5876617,226.0760154,377.1305784,76.3323921,59.96025565,121.373186,44.83051188,40.28044786,26.98887546,35.75690093,86.60470717,157.7316485,222.4218638,284.3716083,357.1262965,137.2812552,40.02584809,67.81231399,131.4214035,126.5740992,84.76165263,45.76712903,208.0020746,376.8051269,27.40678981,27.34610103,26.92254818,25.97327536,24.11810913,22.81014506,21.80481903,22.21558162,23.64917719,25.58770506,27.18425048,27.71464163,27.20678905,26.98650432,26.74548417,26.2732746,24.8128386,22.90113058,21.81009112,21.91558239,23.44917709,26.22436514,27.0842501,28.31464122,27.71206113,27.80042501,27.54548341,26.37327498,23.41283707,21.71014468,21.01009108,22.01558277,23.54917748,25.92436466,25.28952171,27.9146416,27.81206151,27.34610103,27.14548379,26.17327421,24.8128386,23.21014468,21.9100907,22.21558162,23.94917709,26.12436476,26.74384649,27.41089772,18.96488695,18.67658609,18.16787082,16.62214807,14.03243697,12.89327344,12.29161997,12.38235804,13.3400382,15.27822648,17.10243211,18.4362902,18.76488743,18.31699005,17.99080636,16.92214764,14.72716509,12.98425859,12.29689126,12.0823588,13.14003805,15.91488582,17.00243206,19.03629058,19.27015872,19.13090962,18.7908056,17.02214802,13.32716485,11.79327339,11.49689074,12.18235863,13.24003844,15.61488636,15.20770249,18.63629016,19.3701591,18.67658609,18.39080598,16.8221485,14.72716509,13.29327306,12.39689109,12.38235804,13.64003805,15.81488657,16.66202778,18.13254628
63,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT AMBOHINIHAONANA,401.3350584,287.3500425,365.1697391,78.77119946,49.97099546,82.97235328,117.0114252,54.66524254,34.25210221,28.62254687,202.2666919,244.7033944,391.4077531,395.5514893,294.0033524,86.63205906,99.61116344,66.62922021,54.60483132,94.09049543,36.8523213,45.84647351,160.6715089,328.9268795,412.6896445,275.8232863,448.8434401,94.48766514,69.65104896,152.5452925,55.51835275,49.01928592,32.42182491,36.33113401,91.48997903,166.814898,259.2241339,344.931479,426.3370522,166.7066961,47.02046213,86.1426841,158.8953093,150.3056894,99.16680439,46.15187324,213.8417947,389.0896916,28.80683173,28.70013774,28.26272283,27.40716031,25.57078559,24.34054434,23.4310762,23.83506223,25.14431648,26.92569814,28.429858,29.09788463,28.60683097,28.33037174,28.10326863,27.70715955,26.26805157,24.43655021,23.43380968,23.53499178,24.94431738,27.55491692,28.32985762,29.6978831,29.10956444,29.16716873,28.90326787,27.80715982,24.86805005,23.24054396,22.63405434,23.63506337,25.04431776,27.25474428,26.53259161,29.29788348,29.20956482,28.70013774,28.50326825,27.60715916,26.26805157,24.74054396,23.53380982,23.83506223,25.44431738,27.45474349,27.99944992,28.79669521,20.34772538,20.0711843,19.51649754,17.99121817,15.21987079,14.16615677,13.60017436,13.6892013,14.65482309,16.54959713,18.42413001,19.71559932,20.14772486,19.70141997,19.35704323,18.29121907,15.91713647,14.26216354,13.60290837,13.3891308,14.45482328,17.17881578,18.32413129,20.31559815,20.65045964,20.53821529,20.15704246,18.39121945,14.5171359,13.06615639,12.80315237,13.48920161,14.55482288,16.8786435,16.5268635,19.91559829,20.75046002,20.0711843,19.75704285,18.19121893,15.91713647,14.56615645,13.70290792,13.6892013,14.95482328,17.07864426,17.99372192,19.41441001
64,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT KIANJANOMBY,375.7814406,261.8466273,334.3894631,70.626365,46.43585977,74.71328745,105.4275532,49.3983896,30.78462919,27.7338643,196.2527223,240.0645473,366.3676362,360.7846197,269.0377065,77.88990567,93.09966466,59.7057619,48.98686133,85.19063851,33.10741599,44.27703697,156.6565216,323.8863831,386.6189707,251.7231519,411.8776109,84.82539123,64.74383244,137.6725782,49.78146866,44.19441755,29.14477372,35.27864645,88.77653287,163.6361493,242.2761232,315.6408262,390.4618575,150.2724685,43.54414697,77.35246814,143.358863,136.3508636,89.95573143,44.58022803,207.6733969,383.8268482,28.31203522,28.19580092,27.7732243,26.86743998,25.02995267,23.76789547,22.81548658,23.25371853,24.63879044,26.49848154,28.02335617,28.6209555,28.11203446,27.83288826,27.60054164,27.16743921,25.72736912,23.86376475,22.81807264,22.95370429,24.43878977,27.13407535,27.92335579,29.22095398,28.61462051,28.656126,28.40054088,27.26743957,24.32736759,22.66789509,22.01812301,23.05371967,24.53879015,26.83403783,26.12594079,28.82095436,28.7146209,28.19580092,28.00054126,27.06743883,25.72736912,24.16789509,22.91807121,23.25371853,24.93878977,27.03403852,27.58623126,28.31942438,19.75771473,19.47362742,18.92423771,17.39919288,14.70827489,13.60755088,13.03282103,13.10670731,14.06812362,15.99946892,17.86167816,19.18821577,19.55771578,19.11071485,18.75155503,17.69919221,15.40568951,13.7034211,13.03540531,12.80669307,13.86812381,16.63506183,17.76167787,19.78821608,20.0603001,19.9339525,19.55155427,17.79919259,14.00568894,12.5075505,12.23545656,12.90670841,13.96812415,16.33502614,15.96426188,19.38821465,20.16030048,19.47362742,19.15155465,17.59919364,15.40568951,14.00755051,13.13540565,13.10670731,14.36812381,16.5350269,17.42455325,18.88668468
65,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT AMPITAMBE,387.9733333,279.0580942,347.9860647,75.85811093,49.67295476,79.35760839,109.7266217,52.10446769,32.83302312,28.90226324,196.2918296,244.4873489,378.8488657,378.9417227,282.8145326,83.65403988,97.37310691,64.1090631,52.53730302,87.59741532,34.939862,44.5802531,158.7834196,325.7531313,398.5172416,268.0241583,426.1665649,91.23859145,68.45910484,144.2205698,53.31304761,46.52004533,31.01148751,36.1223004,91.8800864,168.4277227,254.4620968,333.8741841,406.5403475,156.5334714,46.58583169,81.97800446,148.5086505,139.3194958,92.52207726,44.88809033,207.0685296,383.4625156,28.60851539,28.46380189,28.02924171,27.16039281,25.34614829,24.07334815,23.17458143,23.56378244,24.92193508,26.71476173,28.24125963,28.88332201,28.40851463,28.09932709,27.85627029,27.46039205,26.04566946,24.17138868,23.17506138,23.26259106,24.72193477,27.35220688,28.14125924,29.48332049,28.90899457,28.92779521,28.65626953,27.56039198,24.64566793,22.97334776,22.37846119,23.36378359,24.82193515,27.04999914,26.3417396,29.08332087,29.00899496,28.46380189,28.25626991,27.36039167,26.04566946,24.47334776,23.27506141,23.56378244,25.22193477,27.2499999,27.80352713,28.58303311,20.03798886,19.7680117,19.23871572,17.73165517,14.9477272,13.86766494,13.28647714,13.41441579,14.35688282,16.32370976,18.16431312,19.44637404,19.83798845,19.40353845,19.06574495,18.03165486,15.64724669,13.96570565,13.28695674,13.11322363,14.15688246,16.96115474,18.06431429,20.04637442,20.33846805,20.23200502,19.86574419,18.13165524,14.24724667,12.76766456,12.49035562,13.21441615,14.25688284,16.65894779,16.26479292,19.64637335,20.43846843,19.7680117,19.46574457,17.93165483,15.64724669,14.26766478,13.38695634,13.41441579,14.65688246,16.85894856,17.72658062,19.14608559
66,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT MANDRIVANY,378.7886359,267.7985932,337.212949,72.42275778,47.71500336,75.63553288,105.6511686,49.85617424,31.26944418,28.3714879,194.9582532,241.7919721,369.6351718,365.6039561,273.0328438,79.94476668,94.4504311,60.77098634,49.98411455,84.62897537,33.39274238,44.24364405,157.2313303,324.005841,389.3759448,257.4233987,414.1135767,87.10415957,66.02950745,138.2226132,50.73842879,44.50770076,29.56023076,35.70517423,90.16423339,165.9413991,246.7968983,321.702861,393.9143679,151.3382346,44.69385216,78.1149033,143.2890872,134.9953568,89.53784807,44.55122888,205.9560547,382.5587156,28.40597931,28.27021384,27.85109791,26.95531536,25.12575863,23.85250174,22.93069009,23.33645616,24.71764484,26.54925934,28.08298213,28.69722701,28.20597854,27.90876692,27.67345508,27.2553146,25.82453322,23.94966921,22.93191675,23.03565014,24.51764434,27.18834783,27.98298153,29.29722555,28.70720521,28.73043279,28.47345432,27.35531493,24.4245317,22.75250136,22.13405813,23.13645731,24.61764472,26.88701297,26.18420819,28.89722593,28.80720559,28.27021384,28.0734547,27.15531422,25.82453322,24.25250114,23.03191643,23.33645616,25.01764434,27.08701367,27.64309447,28.39642669,19.8293152,19.55759673,19.02399922,17.52193983,14.77609875,13.66756996,13.08621671,13.21158816,14.16918678,16.12772607,17.96412158,19.26431043,19.62931521,19.19615079,18.84635744,17.82193911,15.47487171,13.76473786,13.08744278,12.91078151,13.9691865,16.76681409,17.86412211,19.86431081,20.13054139,20.01781568,19.64635667,17.9219395,14.0748716,12.56756958,12.28958353,13.01158867,14.06918688,16.46548028,16.06534742,19.4643094,20.23054177,19.55759673,19.24635705,17.72193973,15.47487171,14.0675696,13.18744259,13.21158816,14.4691865,16.66548075,17.52423363,18.96351016
67,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT AMBODIPAISO NORD,383.5595298,276.6887761,343.0124767,74.57673941,49.54041018,78.05187895,107.4792888,51.00763056,32.23739172,29.00053596,194.1414219,243.9588604,374.7098924,374.0473103,279.637993,82.30733739,96.58487655,63.1828333,51.88305968,85.09311972,34.17591445,44.17905963,157.9436888,323.9876584,393.8173554,265.7403278,419.5343684,89.80086907,68.04670466,141.3191239,52.61923015,45.47025027,30.4217938,36.05127008,91.87054615,168.569865,252.8253386,330.6006912,400.8992895,152.6431692,46.41806964,80.50060428,145.2860111,135.1557651,90.00787789,44.48765229,204.6200789,380.6670115,28.57977781,28.41981409,27.99352058,27.1182887,25.31550038,24.02891922,23.14337629,23.52393399,24.90031869,26.68991073,28.21769718,28.85269348,28.37977705,28.05731295,27.81559699,27.41828794,26.01550114,24.1271662,23.14337629,23.22218124,24.70031793,27.33033383,28.1176968,29.45269195,28.87977705,28.88231371,28.61559623,27.51828832,24.61549961,22.92891884,22.34805469,23.32393514,24.80031831,27.02741023,26.31769756,29.05269234,28.97977743,28.41981409,28.21559661,27.31828756,26.01550114,24.42891884,23.24337667,23.52393399,25.20031793,27.227411,27.77727474,28.55269234,19.95651202,19.69426249,19.17017275,17.67592134,14.87835742,13.77863466,13.19407144,13.34156877,14.28897243,16.26378912,18.10153529,19.38461179,19.75651126,19.33176325,18.99225107,17.97592058,15.57835633,13.87688158,13.19407144,13.03981512,14.08897166,16.90421221,18.0015367,19.98461217,20.25651126,20.1567621,19.7922503,18.07592096,14.17835666,12.67863427,12.39874805,13.14156896,14.18897204,16.60128874,16.20153556,19.58461065,20.35651164,19.69426249,19.39225068,17.87592032,15.57835633,14.17863427,13.29407093,13.34156877,14.58897166,16.8012895,17.66111273,19.08461065
68,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,KELILALINA,FKT AMBODIPAISO SUD,381.1451843,282.2140808,341.7480713,77.29011688,50.60062256,78.91578979,108.5083984,53.62098694,34.90351486,31.00647469,193.2675568,247.6922607,373.431897,373.5349854,282.6910706,85.13475952,95.35651855,65.15734253,54.61741486,86.34391785,36.38995972,45.29358673,159.0150421,321.8955627,390.0449951,269.7219727,413.6996887,93.56877899,68.66402435,140.1282593,55.3380394,47.65027008,32.74991989,37.54824066,94.98872375,172.4773499,257.2477356,331.9049622,400.7675354,151.4121399,47.5754364,81.36976166,145.5002014,136.0096375,91.89646912,45.60919418,202.4412872,373.3878235,28.50816994,28.35538368,27.89596138,27.01105919,25.2218914,23.97692566,23.08157158,23.43068619,24.79099312,26.53032036,28.0601265,28.73321419,28.30816917,27.99121628,27.71627274,27.31105843,25.92189217,24.07244797,23.08157158,23.12620735,24.59099274,27.17417336,27.9601265,29.33321304,28.80816917,28.81954994,28.51627197,27.41105881,24.52189064,22.87692528,22.2940712,23.23068733,24.69099312,26.86615143,26.16012688,28.93321342,28.90816956,28.35538368,28.11627235,27.21105804,25.92189217,24.37692566,23.18157196,23.43068619,25.09099274,27.06615219,27.61627274,28.43321342,19.92817039,19.67458382,19.16556206,17.66785851,14.89789314,13.7633276,13.18477249,13.35548725,14.27899246,16.24152145,18.10732803,19.35001488,19.72816963,19.31041794,18.98587532,17.96785812,15.59789295,13.85884895,13.18477249,13.05100822,14.0789917,16.88537445,18.00732765,19.95001526,20.22816963,20.13875008,19.78587456,18.06785851,14.19789257,12.66332722,12.39727211,13.15548744,14.17899208,16.57735443,16.20732651,19.55001411,20.32817001,19.67458382,19.38587494,17.86785927,15.59789295,14.16332722,13.28477268,13.35548725,14.5789917,16.77735519,17.66347198,19.05001411
