"","ID","year","month","intervention","Population","Population.u5","Population.over5","closest.csb","real.dist.csb","m1.fit.st","palu.pc.2nn_0.08","palu.und5.pc.3nn_0.19","fokontany","altitude","nets.high","nets.low","yfl","tc","fcl","maj.veg","min.veg","med.veg","mean.ann.temp","min.ann.temp","max.ann.temp","mean.ann.p","wet.p","dry.p","monthly.p","monthly.max.t","monthly.min.t","monthly.p.lag","monthly.max.t.lag","monthly.min.t.lag","lat","long","x_32738","y_32738"
"7264",141,2017,2,0,1658,298,1360,"csb2.androrangavola",6.184,0.0609926632954498,0.0694555165587118,0.045193439827367,"AMPASIMPOTSY",443.083333333333,0.690154443796607,0.756433017918651,0.100489502002508,58.0824871556293,0.143735588009224,16,14,"Degraded humid forest",20.7377052853073,12.2081521718398,27.9872825995736,52344.6666666667,9511.33333333333,1397,354.8146755,28.78788275,20.56424593,355.54262,29.57979531,21.44976487,-21.45740357,47.69498469,779300.3154,7624824.793
"7265",142,2017,2,0,529,95,434,"csb1.maromanana",5.778,0.00141389268299737,0.0300554219597224,0.0291588065782642,"AMBOHIMIARINA",659.941176470588,0.608725211070134,0.568481026512134,0.0408607659792494,53.0109517100038,0.0571602408095299,16,6,"Degraded humid forest",20.5808034624372,11.5321428775787,28.1678574425834,57343,10731,1577,259.8404462,28.38048265,19.22793978,354.8146755,28.78788275,20.56424593,-20.89820851,47.54258279,764491.5158,7687023.502
"7266",143,2017,2,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.019684582557357,0.128936395944382,0.117480651966554,"MATSITSIRANO",749.533333333333,0.581713818659967,0.621409211872554,0.0851627439637061,58.8175258045855,0.110464939256463,16,14,"Degraded humid forest",20.1565279006958,11.1033334414164,27.7933331807454,58446,10979,1600,232.6231077,27.97997061,18.77199058,259.8404462,28.38048265,19.22793978,-20.75978383,47.53699582,764151.5868,7702363.536
"7267",144,2017,2,0,793,143,650,"csb2.analampasina",8.959,0.0352226888958913,0.112539135305659,0.110715380218945,"BETAMPO NORD",906,0.579465723306851,0.585505864526299,0.0906110877317327,75.3406276993953,0.11559502979025,14,16,"Humid forest",19.0619658934764,10.1384615531335,26.5256410745474,70875,13286,1926,226.1962924,27.22571476,18.11998129,232.6231077,27.97997061,18.77199058,-20.81007119,47.49183274,759360.9519,7696867.499
"7268",145,2017,2,0,600,108,492,"csb2.analampasina",5.478,0.076853055634718,0.105224429411733,0.0959169801896825,"ANDRORANGAVOLA SUD",720.818181818182,0.587621064127247,0.586299108809266,0.108983725500076,64.2475940948254,0.14112964175946,16,7,"Degraded humid forest",20.2541665469899,11.2647058823529,27.7941177592558,33314,6257,928,244.9577048,28.16040937,19.06203313,226.1962924,27.22571476,18.11998129,-20.82876444,47.51707342,761957.0323,7694756.362
"7269",146,2017,2,0,1453,262,1191,"csb2.analampasina",4.145,0.100039747261162,0.092177306846263,0.0898148885986107,"ANALAMPASINA",651.555555555556,0.59222011983451,0.609037624976389,0.0963306377262071,58.9451044438005,0.125859389405474,16,6,"Degraded humid forest",20.6203827729096,11.6189189086089,28.2621619765823,74560,13994,2063,246.6771058,28.40303672,19.29085489,244.9577048,28.16040937,19.06203313,-20.8102122,47.54645501,765048.8208,7696762.972
"7270",147,2017,2,0,763,137,626,"csb2.analampasina",4.852,0.0796199819609974,0.0121444778529912,0.00947570238290151,"ANALAVORY",707,0.596006800986403,0.572822165781781,0.0594660194174757,55.6394527802295,0.0690644307149162,16,7,"Degraded humid forest",20.4108335494995,11.410000038147,28.039999961853,19952,3754,557,242.750885,27.91000366,18.8140049,246.6771058,28.40303672,19.29085489,-20.86285044,47.52393269,762612.0222,7690970.107
"7271",148,2017,2,0,1395,251,1144,"csb1.maromanana",4.859,0.00169364182397573,0,0,"AMBARO",830,0.57142412420592,0.561838742556764,0.0833991687562257,70.296396798681,0.10074537148353,7,6,"Wooded grassland-bushland",19.6113504212478,10.6379310673681,27.155172611105,54260,10242,1467,230.8022219,27.30594498,18.16952449,242.750885,27.91000366,18.8140049,-20.85730003,47.47705428,757741.5456,7691660.702
"7272",149,2017,2,0,995,179,816,"csb2.analampasina",3.745,0.100789673303662,0.0165713860349029,0.0479971046033272,"AMBOHIMALAZA",626.272727272727,0.607914475499676,0.58415848668606,0.0581895434996632,52.6985336027773,0.077827866728846,16,7,"Degraded humid forest",20.7450523376465,11.7187500596046,28.3749996423721,32825,6155,907,257.0352865,28.55027988,19.4309786,230.8022219,27.30594498,18.16952449,-20.85897119,47.55420539,765770.2431,7691349.979
"7273",15,2017,2,1,1428,257,1171,"csb2.tsaratanana",4.911,0.45370361689834,0.0745611856281517,0.107032122485882,"AMBOHITSARA I",517.266666666667,0.644428821488202,0.549480547311281,0.144847890088322,59.3034347399411,0.217140987896631,16,4,"Degraded humid forest",21.1180060931614,12.6999999795641,28.2714285850525,66599,12005,1679,343.0876935,28.71910539,20.23517333,354.357987,28.88236835,20.47543482,-21.19277699,47.67437577,777661.2332,7654173.161
"7274",150,2017,2,0,862,155,707,"csb1.maromanana",2.771,0.0027457783974208,0,0.014053517583723,"MANJIRIANA SUD",688,0.582566697901058,0.566575522269198,0.0414177618478694,54.562962962963,0.054320987654321,7,6,"Wooded grassland-bushland",20.4329164505005,11.4199999809265,27.9600002288818,19951,3765,552,250.4881067,28.07424804,18.92300759,257.0352865,28.55027988,19.4309786,-20.88123714,47.51000248,761130.0984,7688956.465
"7275",151,2017,2,0,538,97,441,"csb2.ambohimanga.sud",11.557,0.018619016145329,0,0,"MAROSATROKA",640.666666666667,0.664581196173193,0.568556616121,0.0803970436576143,57.48672224132,0.119714678583706,16,4,"Degraded humid forest",20.6529168128967,11.9600000858307,28.0250000953674,43548,7911,1172,277.3137314,28.42105406,19.5455928,250.4881067,28.07424804,18.92300759,-20.95642237,47.63606718,774115.2323,7680418.797
"7276",152,2017,2,0,980,176,804,"csb1.ambodimanga.nord",3.717,0.0556802553657598,0.0456780738826945,0.0521311644042159,"MAROLANANANA",650.5,0.590020127563473,0.65815312019033,0.0312247415663419,50.4995958650615,0.0439018164801974,16,7,"Degraded humid forest",20.7224205562047,11.7142858051118,28.3999998910087,42741,7959,1170,242.3306784,28.57235008,19.42229157,277.3137314,28.42105406,19.5455928,-20.75985363,47.58620224,769277.4267,7702274.52
"7277",153,2017,2,0,1377,248,1129,"csb1.ambodimanga.nord",2.421,0.0785840527746263,0.0449004948330718,0.0401085979065895,"AMBODIMANGA NORD",654,0.591332528294134,0.669194633422213,0.0412575013638843,49.8689307146754,0.0560556464811784,16,7,"Degraded humid forest",20.6458330154419,11.71875,28.299999833107,32905,6099,901,244.1336757,28.50920064,19.43520001,242.3306784,28.57235008,19.42229157,-20.77161806,47.60902967,771634.4191,7700933.295
"7278",154,2017,2,0,1154,208,946,"csb1.ambodimanga.nord",5.003,0.0431701468365169,0.0538584459030457,0.0745480400134021,"VOHITRARIVO",638.6,0.585684325213884,0.686267411726988,0.0292511227090666,47.9113970142008,0.0405389003519845,16,4,"Degraded humid forest",20.9909029324849,12.1950000286102,28.3999998728434,17941.5,3311.5,457.5,242.4525926,28.48782635,19.4315733,244.1336757,28.50920064,19.43520001,-20.75241724,47.63462115,774334.928,7703016.645
"7279",155,2017,2,0,853,154,699,"csb1.ambodimanga.nord",4.063,0.0606934652899827,0.074868800369029,0.0665510956710447,"SOANIHERENANA NORD",644.875,0.596313983536633,0.68747916755813,0.0451288411189197,51.2908915529833,0.0649028524183547,16,7,"Degraded humid forest",20.6196429388864,11.7285714149475,28.2428571156093,29156,5376,796,245.1201169,28.47908035,19.44476002,242.4525926,28.48782635,19.4315733,-20.77906118,47.6323827,774053.6165,7700069.422
"7280",156,2017,2,0,844,152,692,"csb1.ambodimanga.nord",7.66,0.0257249491937578,0.050293944340081,0.0484744823028323,"AMBALAVARY",674.75,0.613169542089143,0.671414163457377,0.064332528458089,54.7326089456134,0.0830746234333678,16,6,"Degraded humid forest",20.4502778371175,11.606666692098,28.0333333333333,31265,5711,866,249.9079394,28.36660867,19.36224473,245.1201169,28.47908035,19.44476002,-20.81022745,47.62987796,773736.4231,7696621.764
"7281",157,2017,2,0,517,93,424,"csb1.ambodiara.sud",7.409,NA,NA,NA,"FASINTSARA ANDAKANA",644.166666666667,0.614097614104846,0.676371055482225,0.0618255890772958,52.4451662629377,0.0768002642589738,16,6,"Degraded humid forest",20.6247220357259,11.8333332061768,28.1266670227051,32003,5819,875,250.4925866,28.33155067,19.36262852,249.9079394,28.36660867,19.36224473,-20.81312348,47.65633519,776486.471,7696255.81
"7282",158,2017,2,0,519,93,426,"csb2.ambohimanga.sud",10.095,0.0238888028645502,0.00700860051498579,0,"NOSIMBOAHANGY",621.125,0.637716457322929,0.639722356960062,0.0741865802619144,52.929931146213,0.0957202646145538,16,4,"Degraded humid forest",20.6177083651225,11.9166667461395,28.0166668891907,26105,4704,694,258.270037,28.26541322,19.37045501,250.4925866,28.33155067,19.36262852,-20.85790383,47.66202108,776996.586,7691286.144
"7283",159,2017,2,0,670,121,549,"csb2.ambohimanga.sud",8.688,0.0318621805743922,0.00623522106154298,0,"AMBALAHERANA",652.75,0.642154522861933,0.62221701495352,0.0798509067450362,53.687907676869,0.0964088595799584,16,6,"Degraded humid forest",20.530448620136,11.7923077069796,27.9769229888916,27846,5055,757,259.7262158,28.34840226,19.40838121,258.270037,28.26541322,19.37045501,-20.86016776,47.64376729,775092.0487,7691066.745
"7284",16,2017,2,1,1866,336,1530,"csb2.tsaratanana",5.445,0.277097142499083,0.0780293576142216,0.143963303417932,"SAHOFIKA",482.611111111111,0.643072317616133,0.613927835575967,0.110840133821092,59.4298220929869,0.15032986273958,16,4,"Degraded humid forest",21.3120969341647,12.8000000061527,28.4612905440792,73822,13516,1817,351.140475,28.85393393,20.2881866,343.0876935,28.71910539,20.23517333,-21.21751183,47.63848741,773887.5629,7651495.994
"7285",160,2017,2,0,898,162,736,"csb1.ambodimanga.nord",6.378,0.0319566593984469,0.0219495722068251,0.0655803334642705,"ANDRORANGAVOLA NORD",643.214285714286,0.596319391578988,0.641244588563784,0.0672935531305626,53.7730051853572,0.0869901710393932,16,6,"Degraded humid forest",20.6806817488237,11.7590908570723,28.2954545454545,45326,8423,1257,247.7030696,28.44362632,19.37369613,259.7262158,28.34840226,19.40838121,-20.80349442,47.58640539,769221.1216,7697440.75
"7286",161,2017,2,0,798,144,654,"csb2.ambohimanga.sud",4.453,0.075301237485216,0.0369051273048396,0.0618736293613305,"AMBOHIMIRANTY",634,0.618438269755115,0.606623067652757,0.0726342710997442,55.3543827016973,0.0916531039293188,16,4,"Degraded humid forest",20.681140096564,11.757894616378,28.2736840499075,39421,7324,1088,255.0514813,28.51823929,19.42961234,247.7030696,28.44362632,19.37369613,-20.84283229,47.58016436,768501.3619,7693094.302
"7287",162,2017,2,0,863,155,708,"csb2.ambohimanga.sud",5.241,0.0654869536559105,0.0981851275405017,0.0709077680145653,"MANDROALINA",673.454545454545,0.632045452027763,0.631020431204315,0.0581299131154324,52.672579644187,0.0715763342987174,16,4,"Degraded humid forest",20.4851562976837,11.625,28.0562500953674,33346,6128,918,253.1893498,28.35085791,19.30588926,255.0514813,28.51823929,19.42961234,-20.84140689,47.60794428,771396.295,7693205.55
"7288",163,2017,2,0,603,109,494,"csb2.ambohimanga.sud",6.245,0.0515343997271857,0.0403369219830403,0.0401600236477852,"MORARANO",691.5,0.634017510717943,0.625596859742178,0.0661203502852093,52.6171768297582,0.0870892584558528,14,6,"Humid forest",19.2871527473132,10.7229166924953,26.6947915752729,57438,10225.5,1624.5,256.8377317,28.34241082,19.3365199,253.1893498,28.35085791,19.30588926,-20.85542649,47.62371018,773012.512,7691626.083
"7289",164,2017,2,0,1279,230,1049,"csb2.ambohimanga.sud",0.639,0.1982457582135,0.0619120177908432,0.0597586029183161,"AMBOHIMANGA SUD",586,0.642461868858663,0.585750044822491,0.0329802118728763,47.1980811513092,0.040175894463322,16,7,"Degraded humid forest",20.7699996948242,11.839999961853,28.2999992370605,10543,1958,287,261.5113988,28.46157772,19.40628422,256.8377317,28.34241082,19.3365199,-20.87959748,47.59103048,769567.0892,7689004.159
"7290",165,2017,2,0,1029,185,844,"csb2.ambohimanga.sud",3.227,0.0987865306370829,0.0689795290890238,0.0638256286704164,"SAHAMARANA",627.285714285714,0.64850221752758,0.592346698110597,0.0547921071176885,51.7392529950669,0.0738195912614517,16,7,"Degraded humid forest",20.6154163360596,11.7699999809265,28.089999961853,21242,3886,575,262.8845486,28.44629682,19.43718492,261.5113988,28.46157772,19.40628422,-20.88170871,47.61431019,771986.5286,7688731.064
"7291",166,2017,2,0,692,125,567,"csb2.ambohimanga.sud",5.039,0.0672626867991736,0.0645159329566579,0.0490615007634856,"MASOAROVANA",600,0.657811660822976,0.573953017900164,0.0426491994177584,49.5101892285298,0.0586608442503639,16,7,"Degraded humid forest",20.7250000635783,11.8499999046326,28.1833337148031,12878,2350,345,264.464445,28.45769251,19.43430865,262.8845486,28.44629682,19.43718492,-20.90358636,47.61639098,772163.6337,7686304.412
"7292",167,2017,2,0,690,124,566,"csb2.ambohimanga.sud",7.751,0.0376383065509777,0.00846074028308729,0.0235294686304147,"AMBILANIBE",583.6,0.667180137082899,0.60415174702646,0.084392523364486,53.0790654205607,0.114018691588785,16,7,"Degraded humid forest",20.8283332824707,12.1000001907349,28.210000038147,21961,3981,580,267.6325989,28.48991203,19.60191345,264.464445,28.45769251,19.43430865,-20.89529028,47.64806228,775475.0738,7687169.217
"7293",168,2017,2,0,544,98,446,"csb2.ambohimanga.sud",3.729,0.0885196751051522,0.0627892903980661,0.0715262896696597,"AMBODIARA",639.333333333333,0.643466029193606,0.565735333284215,0.0506954822393379,50.3256121393264,0.0671916312219795,16,14,"Degraded humid forest",21.050821818678,12.6029134739863,28.2715575813159,52900.5714285714,9409,1424.57142857143,262.8649,28.44951834,19.37063981,267.6325989,28.48991203,19.60191345,-20.89865336,47.58806531,769224.4236,7686898.579
"7294",169,2017,2,0,449,81,368,"csb2.ambohimanga.sud",7.301,0.0440194560945499,0.119683316308719,0.0803280778644636,"AMBODIVOASARY",664.444444444444,0.626782429526815,0.559447087808908,0.0627148170817835,53.7993785018127,0.0776872734121192,16,6,"Degraded humid forest",20.5493421052632,11.5736843912225,28.0631581356651,39824,7341,1083,266.564625,28.37175187,19.28069164,262.8649,28.44951834,19.37063981,-20.92244172,47.57621451,767948.704,7684283.727
"7295",17,2017,2,1,1439,259,1180,"csb2.tsaratanana",9.2,0.166191613490571,0.0414818380021186,0.0593705451298016,"ANDRORANGAVOLA VATOFOTSY",599.916666666667,0.652074946888252,0.669324861556314,0.106244362032675,58.4721860278641,0.152250175403428,16,6,"Degraded humid forest",20.4157405429416,11.8333332803514,27.5888890160455,38664,7139,1017,310.0514359,28.04624451,19.31222924,351.140475,28.85393393,20.2881866,-21.20013281,47.57539089,767365.8464,7653528.852
"7296",170,2017,2,0,510,92,418,"csb2.ambohimanga.sud",9.357,0.0278216127012894,0.00664030301033147,0.0102015768455927,"AMBATOFANOKONANA",649.5,0.644698206506391,0.554870206919695,0.0960779477059694,57.157005426739,0.122471632955106,16,4,"Degraded humid forest",20.5713541507721,11.7375000715256,27.9749997854233,34114,6239,927,269.7543776,28.32438205,19.34390107,266.564625,28.37175187,19.28069164,-20.93825154,47.60482943,770897.9762,7682484.557
"7297",171,2017,2,0,683,123,560,"csb2.ambohimanga.sud",9.613,0.0266449804999226,0.00619633884606368,0.0108351114697679,"AMBODIRAFIA",576.578947368421,0.671230774356506,0.579451539696501,0.0929635499207607,54.257559429477,0.134358161648177,16,6,"Degraded humid forest",21.1522674932598,12.7211605255692,28.3210617687084,94997,16978.3333333333,2468.33333333333,273.9551964,28.50784487,19.67669313,269.7543776,28.32438205,19.34390107,-20.92821949,47.65230951,775856.8389,7683514.661
"7298",172,2017,2,0,471,85,386,"csb2.antsindra",8.257,0.0603726614517842,0.0110987848025577,0.120856995190727,"ANTANJONA",564.6,0.706793661226787,0.619484394534398,0.113711055606678,55.8122781648482,0.162087550939924,16,6,"Degraded humid forest",20.9250001907349,12.3500000635783,28.1833333969116,13474,2424,344,287.6130132,28.64249286,19.92939482,273.9551964,28.50784487,19.67669313,-20.98416493,47.6752435,778139.8548,7677278.335
"7299",173,2017,2,0,639,115,524,"csb2.antsindra",8.463,0.0583437677174155,0.0152653039670657,0.144561349627141,"FALIARIVO",611.833333333333,0.710852986888988,0.625290634437168,0.161631524369167,59.7010024196336,0.220048392671967,16,6,"Degraded humid forest",20.7243376316168,12.0576923834972,28.0505129251725,30595.5,5568,819,283.3834491,28.59791986,19.87321992,287.6130132,28.64249286,19.92939482,-20.96026154,47.6793065,778606.8537,7679918.87
"7300",174,2017,2,0,1355,244,1111,"csb2.ambohimiera",1.979,0.194106921759291,0.193068342194098,0.316524199041148,"AMBOHIMIERA",929.657142857143,0.504265929099925,0.578816287422957,0.0523545267163469,77.6444585381322,0.0705723798953544,14,7,"Humid forest",18.87061406855,10.228070225632,26.0280701486688,104996,19495,3049,242.3085867,26.5623267,17.90647555,283.3834491,28.59791986,19.87321992,-21.05978808,47.49748786,759518.8231,7669202.047
"7301",175,2017,2,0,1988,358,1630,"csb1.maromanana",0.54,0.00468032585885595,0,0,"MAROMANANA",699.2,0.564507922631564,0.563579129746016,0.0559238278895987,49.1316138363264,0.0680969024948777,7,14,"Wooded grassland-bushland",20.2761906215123,11.2571428843907,27.8000000544957,13579,2594,367,235.9876254,27.45293626,18.28962185,242.3085867,26.5623267,17.90647555,-20.88325486,47.4765347,757643.1671,7688787.07
"7302",176,2017,2,0,500,90,410,"csb1.maromanana",2.902,0.00266252424329879,0,0,"AMBOLO",835.5,0.569357917308677,0.56699184622688,0.154496281271129,62.4061020960108,0.166920216362407,14,6,"Wooded grassland-bushland",19.3258333206177,10.3699999809265,26.8300001144409,18308,3460,496,238.8334155,27.56378069,18.39656622,235.9876254,27.45293626,18.28962185,-20.90221302,47.48378536,758365.3543,7686675.811
"7303",177,2017,2,0,1341,241,1100,"csb1.maromanana",5.71,0.00138295404633385,0,0.0291626295468819,"AMBINANITOMAROSANA",826,0.556115706029745,0.563009840002785,0.105680768836144,62.8694893806218,0.133007284790862,16,4,"Humid forest",19.7770832501925,10.800000007336,27.2576922636766,49899,9362,1397,247.7976643,27.71732957,18.61998323,238.8334155,27.56378069,18.39656622,-20.92374866,47.49529542,759526.1066,7684272.15
"7304",178,2017,2,0,429,77,352,"csb1.maromanana",17.99,1.20501019137369e-05,0.044723123946749,0.143383760043231,"AMBOHIDAZA",1163,0.505391152548054,0.576135407860577,0.0347740824772828,86.4327264020796,0.0484898927134046,14,6,"Humid forest",17.9375534546681,9.0153846129393,25.3564101488162,126659,24093,3350,207.2206535,25.75264869,16.87511081,247.7976643,27.71732957,18.61998323,-20.97791227,47.41690601,751278.9076,7678398.699
"7305",179,2017,2,0,1038,187,851,"csb2.ambohimiera",8.12513738,0.0447281466883006,0.0485753061802235,0.391835377315504,"AMPANTSONA",1235.35849056604,0.502725171199508,0.576439890829439,0.060218636332272,80.9893343322129,0.09181148777194,14,6,"Humid forest",17.4582456889905,8.54105264764083,24.9547367698268,145983,28016,3787,196.6918426,25.23301302,16.29948911,207.2206535,25.75264869,16.87511081,-21.02404565,47.38925525,748326.4833,7673332.879
"7306",18,2017,2,1,1013,182,831,"csb2.tsaratanana",1.922,0.972213688072267,0.0365012647126341,0.0811709500875326,"TSARATANANA",471.416666666667,0.658862084581142,0.58444326890957,0.11350054525627,57.8327589967285,0.144601962922574,16,4,"Degraded humid forest",20.9322013544,12.1559783064801,28.3673914411794,31152.5,5714,791.5,337.9242181,28.83181501,20.13386707,310.0514359,28.04624451,19.31222924,-21.16650618,47.63825114,773957.1306,7657145.918
"7307",180,2017,2,0,812,146,666,"csb2.tsaratanana",15.211,0.0316285893487944,0.401059749215795,0.427908642745954,"AMBOHIMILANJA",1135.51515151515,0.515799285415109,0.580109563177569,0.0507546097499369,91.8430632735539,0.0672518312705229,14,16,"Humid forest",17.9040540231241,9.23873875592206,25.1612613265579,181832,34134,5101,215.8302928,25.617241,16.93215411,196.6918426,25.23301302,16.29948911,-21.09584945,47.45435891,754973.5801,7665277.934
"7308",181,2017,2,0,625,112,512,"csb1.maromanana",8.835,0.00066270137979692,0.0303130955083739,0.0495826370120243,"AMBOHIMAHAVELONA",686,0.568352146555727,0.55848539734408,0.0977405688924753,54.0795844260642,0.115594109340327,16,6,"Degraded humid forest",21.3729869310851,12.7472431477117,28.5981622157871,30740.6666666667,5510,878,257.7199442,28.025435,18.90375308,215.8302928,25.617241,16.93215411,-20.93502407,47.53471719,763608.4567,7682959.017
"7309",182,2017,2,0,918,165,753,"csb1.maromanana",10.763,0.000418741041502358,0.088492676747048,0.119556482098505,"AMBOHIMAHATSINJO",743.52,0.512543624512697,0.571335435023366,0.0905249573290038,63.6313642229716,0.123350401731818,16,14,"Humid forest",19.8718750260093,10.952272718603,27.2795453505083,85685,16136,2416,250.0603819,27.54150589,18.54872412,257.7199442,28.025435,18.90375308,-20.96234928,47.492701,759189.6197,7680001.31
"7310",183,2017,2,0,603,109,494,"csb2.ambohimanga.sud",11.877,0.0173485136500542,0.0233628575012426,0.0310682073242896,"FIADANANA NORD",662.133333333333,0.591042831408355,0.556480380822521,0.105153710186116,56.7230790559041,0.135549162998648,14,6,"Humid forest",19.2353765854469,10.6058654005711,26.6104807908718,63747,11553.5,1774,269.8615945,28.26712936,19.19257297,250.0603819,27.54150589,18.54872412,-20.95822248,47.56941612,767177.6988,7680332.165
"7311",184,2017,2,0,814,147,667,"csb1.analamarina",12.803,NA,NA,NA,"AMBODIMANGA",656.25,0.620977469777692,0.554055073057875,0.082396057121193,54.3366611904461,0.113484140022747,16,6,"Degraded humid forest",21.0397821503551,12.413602191259,28.3599836698887,48967.2,8778.6,1282.6,273.3733598,28.1508519,19.18590787,269.8615945,28.26712936,19.19257297,-20.97023457,47.60158685,770503.0174,7678947.674
"7312",185,2017,2,0,703,127,576,"csb1.analamarina",10.797,NA,NA,NA,"FALIARIVO",665.75,0.551981111394601,0.559057682852652,0.0709931875224095,56.0997968208438,0.0961515477471017,16,6,"Degraded humid forest",20.7243376316168,12.0576923834972,28.0505129251725,30595.5,5568,819,276.5128399,28.2354057,19.23001135,273.3733598,28.1508519,19.18590787,-20.99507596,47.58449911,768680.9219,7676225.132
"7313",186,2017,2,0,949,171,778,"csb2.ambohimiera",12.607,0.0192508150387682,0.0728018124039964,0.104813044617629,"ANTARAMBAKANA",657.588235294118,0.530851523168843,0.57366843044396,0.103153124803323,59.4497136383662,0.14742903895777,16,4,"Degraded humid forest",20.4277779261271,11.5466667811076,27.886666615804,62123,11560,1729,271.4902089,28.18370521,19.14104712,276.5128399,28.2354057,19.23001135,-20.98201123,47.53965518,764039.6922,7677746.881
"7314",187,2017,2,0,1329,239,1090,"csb1.analamarina",8.176,NA,NA,NA,"SAHALALONA",593.833333333333,0.541949638145195,0.559270175254415,0.0569623260012352,54.5669628010832,0.0778659318732481,16,6,"Degraded humid forest",20.8172915458679,12.0349999904633,28.160000038147,43678,8088,1167,286.1961252,28.41567839,19.42822768,271.4902089,28.18370521,19.14104712,-21.02235228,47.59261003,769475.5095,7673190.405
"7315",188,2017,2,0,816,147,669,"csb1.analamarina",8.358,NA,NA,NA,"ANDRORANGAVOLA",569.5,0.519513877693839,0.554189880111149,0.0382058805916522,50.130426971675,0.0592251032995988,16,14,"Degraded humid forest",20.8233552315631,12.1207866348395,28.1498099372592,52535.4,9507.4,1441.2,295.3878284,28.51851236,19.57788861,286.1961252,28.41567839,19.42822768,-21.05173879,47.58434224,768562.9832,7669949.575
"7316",189,2017,2,0,905,163,742,"csb2.tsaratanana",9.752,0.0878782240800802,0.0149126356441284,0.042575906722092,"VOHIMENA",537.416666666667,0.596660750690828,0.530015533389823,0.0947193831809216,57.7161556392326,0.129863726017572,16,6,"Degraded humid forest",21.0146933103863,12.4000000200774,28.1842106267026,42979,7982,1112,313.6325575,28.57904386,19.72005819,295.3878284,28.51851236,19.57788861,-21.11435494,47.61118705,771240.3358,7662968.744
"7317",19,2017,2,1,999,180,819,"csb2.tsaratanana",5.331,0.27273872306275,0.0616220890051053,0.0911009981186418,"AMBODIGOAVY",465,0.650120769523537,0.657488673767403,0.0693507588532884,56.6996205733558,0.0943296795952782,16,7,"Degraded humid forest",21.3776042461395,12.7250000238419,28.5500001907349,18860,3472,455,343.200201,28.91604302,20.09436968,337.9242181,28.83181501,20.13386707,-21.19451603,47.61002173,770973.1607,7654092.068
"7318",190,2017,2,0,1299,234,1065,"csb2.ambohimiera",10.123,0.0304055823302126,0.0204277796824653,0.0187785105282296,"MANARINONY",862.290322580645,0.595909339524891,0.573145235075435,0.0548009283413994,78.560405159851,0.0788730367198604,16,6,"Degraded humid forest",19.445833422103,10.9245283198806,26.5811319891012,105100,19244,3001,270.7473263,27.19252774,18.4015187,313.6325575,28.57904386,19.72005819,-21.12055854,47.57636427,767610.1065,7662340.707
"7319",191,2017,2,0,1246,224,1022,"csb2.ambohimiera",6.166,0.0666152408483995,0.353344294244877,0.404020776892699,"ANDEMAKA NORD",645.833333333333,0.511304211898927,0.584452226313757,0.0480400139583576,52.8359311387693,0.0631324880772362,16,6,"Degraded humid forest",20.5345835367839,11.6699999809265,27.9200000127157,63029,11806,1730,280.1640779,28.16604668,19.22129985,270.7473263,27.19252774,18.4015187,-21.02951907,47.54569001,764583.5646,7672475.188
"7320",192,2017,2,0,769,138,631,"csb2.ambohimiera",3.385,0.129748399897092,0.0890196222548099,0.334017148113429,"TSINJORANO",688.5,0.521099494625141,0.573857576312573,0.0460753961027135,49.0398834456383,0.0682935712984884,16,14,"Degraded humid forest",20.3180554707845,11.5333334604899,27.5,6302,1170,177,270.3200378,27.50467873,18.78868103,280.1640779,28.16604668,19.22129985,-21.06800204,47.52976593,762860.0726,7668239.381
"7321",193,2017,2,0,1420,256,1164,"csb2.ambohimiera",6.638,0.0597504363643155,0.0962114244269195,0.186346587832506,"SAHASOMANGANA",897.025,0.559807071297592,0.581885083380985,0.0468191073688845,78.7376313906774,0.0649936712343845,16,6,"Humid forest",19.1582088755138,10.6313432864289,26.2567163438939,128526,23699,3717,254.5230803,26.71249947,18.03834769,270.3200378,27.50467873,18.78868103,-21.11028163,47.54124327,763978.4483,7663537.705
"7322",194,2017,2,0,875,158,718,"csb2.ambohimiera",7.591,0.0499834612351234,0.365323465952698,0.418977794816599,"MAROFOTSY",754.2,0.493285264781012,0.585172822116819,0.0922790271966527,66.3610421025105,0.118821914225941,16,7,"Degraded humid forest",19.8381409278283,10.9846153626075,27.1461539635291,51026,9605,1449,251.8534339,27.25393276,18.40433695,254.5230803,26.71249947,18.03834769,-21.00915567,47.49740653,759598.1563,7674809.811
"7323",2,2017,2,1,1113,200,913,"csb1.analamarina",6.301,NA,NA,NA,"AMBOHIMITA",509.272727272727,0.564834275176656,0.546224052930333,0.0719097969495649,54.4582202676149,0.0993730700851502,16,4,"Degraded humid forest",21.2229165077209,12.5599999904633,28.4650000572205,45323,8411,1180,308.2450603,28.75727627,19.86745826,287.1821342,28.40164369,19.58034757,-21.07177777,47.61472467,771685.5056,7667678.546
"7324",20,2017,2,1,1355,244,1111,"csb2.tsaratanana",5.82,0.210696297063932,0.0510017322034536,0.11971682506586,"AMBODIMANGA OUEST",552.25,0.646458417719132,0.573693188209182,0.157871815344415,62.2917906656021,0.199390288161428,16,14,"Degraded humid forest",20.9532409244114,12.34444448683,28.1000001695421,20574,3788,528,316.8317193,28.41401102,19.56929714,343.200201,28.91604302,20.09436968,-21.1442654,47.61355804,771432.2402,7659651.804
