"","OBJEC","LIB_F","Date","maxT"
"407",16,"FKT SAHOFIKA","tmx_2014_2",28.36031896
"408",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2014_2",27.61872005
"409",18,"FKT TSARATANANA","tmx_2014_2",28.34995448
"410",19,"FKT AMBODIGOAVY","tmx_2014_2",28.48934129
"411",20,"FKT AMBODIMANGA OUEST","tmx_2014_2",27.94415475
"412",21,"FKT VOHITRARIVO","tmx_2014_2",28.19303553
"413",22,"FKT AMBOHIPO","tmx_2014_2",27.36677564
"414",23,"FKT RANOMAFANA","tmx_2014_2",25.58846572
"415",24,"FKT AMBATOLAHY","tmx_2014_2",25.20558448
"416",25,"FKT TSARAMANDROSO","tmx_2014_2",26.5117669
"417",26,"FKT VOHIMARINA","tmx_2014_2",27.35310821
"418",27,"FKT MENARANO","tmx_2014_2",27.03011117
"419",28,"FKT AMBODIAVIAVY","tmx_2014_2",27.45536402
"420",29,"FKT AMPASIMPOTSY","tmx_2014_2",27.35481085
"421",30,"FKT SAHANDRAZANA","tmx_2014_2",27.74201899
"422",31,"FKT MAROTOKO","tmx_2014_2",28.96913728
"423",32,"FKT AMBALAVIA","tmx_2014_2",28.80140846
"424",33,"FKT AMBATOMITRATRAKA","tmx_2014_2",28.79216589
"425",34,"FKT AMBARIJATSY","tmx_2014_2",28.89245364
"426",35,"FKT AMBOHIMAHAVELONA","tmx_2014_2",29.05538233
"427",36,"FKT AMBOATROTROKA","tmx_2014_2",29.09183767
"428",37,"FKT MANDIAFASINA","tmx_2014_2",29.02964513
"429",38,"FKT AMBODIARA SUD","tmx_2014_2",29.29370563
"430",39,"FKT MANAMPANDRANA","tmx_2014_2",29.16850675
"431",40,"FKT KIANJANOMBY","tmx_2014_2",28.85030425
"432",41,"FKT MALAZAMASINA SUD","tmx_2014_2",28.93158936
"433",42,"FKT MALAZAMASINA NORD","tmx_2014_2",26.50423575
"434",43,"FKT ANTANJOMANGA","tmx_2014_2",27.71656871
"435",44,"FKT BETAMPONA NORD","tmx_2014_2",27.81780962
"436",45,"FKT AMBINANINDRANO","tmx_2014_2",28.12184301
"437",46,"FKT TANAMBAO OUEST","tmx_2014_2",27.92866325
"438",47,"FKT MANAKANA","tmx_2014_2",27.74836865
"439",48,"FKT AMPASIMPOTSY","tmx_2014_2",27.75739874
"440",49,"FKT MAROHARATRA","tmx_2014_2",28.09519604
"441",50,"FKT SOANIERANA","tmx_2014_2",28.16926645
"442",51,"FKT MALEMIAMBO","tmx_2014_2",27.8899724
"443",52,"FKT AMPASIMADINIKAKELY","tmx_2014_2",27.60799555
"444",53,"FKT AMBALAVOLO","tmx_2014_2",28.5561744
"445",54,"FKT AMBOHITSARA EST","tmx_2014_2",28.89922833
"446",55,"FKT ANIVORANO","tmx_2014_2",28.47352157
"447",56,"FKT MAHATSARA","tmx_2014_2",28.60134759
"448",57,"FKT SAHOMBY","tmx_2014_2",27.97797949
"449",58,"FKT AMBODIMANGA","tmx_2014_2",28.90974395
"450",59,"FKT AMPASIMADINIKA","tmx_2014_2",28.7044628
"451",60,"FKT SAHAVATANA","tmx_2014_2",27.91482739
"452",61,"FKT AMBODIVOANGY","tmx_2014_2",26.92254818
"453",62,"FKT AMBOHINIHAONANA","tmx_2014_2",28.26272283
"454",63,"FKT KIANJANOMBY","tmx_2014_2",27.7732243
"455",64,"FKT AMPITAMBE","tmx_2014_2",28.02924171
"456",65,"FKT MANDRIVANY","tmx_2014_2",27.85109791
"457",66,"FKT AMBODIPAISO NORD","tmx_2014_2",27.99352058
"458",67,"FKT AMBODIPAISO SUD","tmx_2014_2",27.89596138
"459",68,"FKT KELILALINA","tmx_2014_2",27.86068885
"460",69,"FKT ANDRANOMAINTY","tmx_2014_2",27.86375338
"461",70,"FKT ANOSY","tmx_2014_2",27.77010236
"462",71,"FKT FOTSIALANANA","tmx_2014_2",27.8940331
"463",72,"FKT AMBALADINGANA","tmx_2014_2",27.94391196
"464",73,"FKT AMBODIARA","tmx_2014_2",28.2130466
"465",74,"FKT SAHAFITOROKA","tmx_2014_2",28.40289952
"466",75,"FKT MAROMENA","tmx_2014_2",28.34454305
"467",76,"FKT ANDRANOFOLAHINA","tmx_2014_2",28.06511576
"468",77,"FKT AMBORAKA","tmx_2014_2",28.16643343
"469",78,"FKT IFANADIANA","tmx_2014_2",28.29883442
"470",79,"FKT ANTAFOTENINA","tmx_2014_2",28.27093074
"471",80,"FKT AMBODIRAFIA II","tmx_2014_2",27.9890493
"472",81,"FKT FENOARIVO I","tmx_2014_2",28.27902224
"473",82,"FKT AMBINANINDRANOTELO","tmx_2014_2",28.09638212
"474",83,"FKT ANKABOKA","tmx_2014_2",28.05007936
"475",84,"FKT AMBIABE I","tmx_2014_2",28.24718493
"476",85,"FKT ANDRANOMAINTSO","tmx_2014_2",27.7061577
"477",86,"FKT FIADANANA NORD","tmx_2014_2",25.20375625
"478",87,"FKT MORARANO","tmx_2014_2",25.33327199
"479",88,"FKT AMPASIMBOLA I","tmx_2014_2",26.64567867
"480",89,"FKT SAKAVANANA","tmx_2014_2",27.26347562
"481",90,"FKT AMBODIARA NORD","tmx_2014_2",26.7116254
"482",91,"FKT AMBINANISERY","tmx_2014_2",27.28209582
"483",92,"FKT VOLOBE","tmx_2014_2",26.34907359
"484",93,"FKT ANTENIMBELONA","tmx_2014_2",27.74048466
"485",94,"FKT AMBOHINIHAONANA","tmx_2014_2",27.72799739
"486",95,"FKT MAROVORAKA","tmx_2014_2",27.84430933
"487",96,"FKT TSARATANANA","tmx_2014_2",27.90685336
"488",97,"FKT TSARARIVOTRA","tmx_2014_2",27.86901538
"489",98,"FKT BEFOTAKA","tmx_2014_2",27.89334297
"490",99,"FKT AMBOHITSARA","tmx_2014_2",27.76919401
"491",100,"FKT FASINTSARA","tmx_2014_2",27.75609312
"492",101,"FKT AMBATOMANJAKA","tmx_2014_2",27.79955559
"493",102,"FKT TSARAKIANJA","tmx_2014_2",27.88982567
"494",103,"FKT SAHAKONDRO","tmx_2014_2",27.8443731
"495",104,"FKT MANAKANA SUD","tmx_2014_2",27.58592796
"496",105,"FKT AMBODIARA SUD","tmx_2014_2",27.80266975
"497",106,"FKT AMPASINAMBO","tmx_2014_2",25.54109449
"498",107,"FKT AMBODIVOANGY","tmx_2014_2",27.60405937
"499",108,"FKT AMBALAPAISO","tmx_2014_2",27.37229098
"500",109,"FKT AMPITOMITA","tmx_2014_2",28.80283238
"501",110,"FKT ANIVORANO","tmx_2014_2",27.71836333
"502",111,"FKT KIANJAVATO","tmx_2014_2",27.96832977
"503",112,"FKT AMBATOVORY","tmx_2014_2",28.96632936
"504",113,"FKT ANTSINDRA","tmx_2014_2",28.15970843
"505",114,"FKT BEFOTAKA","tmx_2014_2",28.87071976
"506",115,"FKT AMPITABE","tmx_2014_2",29.19038832
"507",116,"FKT AMBOATROTROKA","tmx_2014_2",28.39652476
"508",117,"FKT AMBINANIVATOMENA","tmx_2014_2",29.65801142
"509",118,"FKT AMBODIARA I","tmx_2014_2",28.99691822
"510",119,"FKT MORAFENO","tmx_2014_2",28.57064798
"511",120,"FKT BETAMPONA","tmx_2014_2",29.05749939
"512",121,"FKT ANDRANOMAITSO","tmx_2014_2",28.67254688
"513",122,"FKT ANTARETRA","tmx_2014_2",28.73722153
"514",123,"FKT AMBODIROTRA","tmx_2014_2",28.21572142
"515",124,"FKT ANDONABE","tmx_2014_2",28.45215422
"516",125,"FKT AMPASIMBE","tmx_2014_2",28.69558051
"517",126,"FKT ANDRORANGAVOLA","tmx_2014_2",28.67891737
"518",127,"FKT AMBODIFONTSINA","tmx_2014_2",27.85824669
"519",128,"FKT AMBALATENINA","tmx_2014_2",28.4454841
"520",129,"FKT AMBALAFASINA","tmx_2014_2",28.34416815
"521",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2014_2",28.46074613
"522",131,"FKT NOSIBE SUD","tmx_2014_2",28.60827559
"523",132,"FKT MANDRIAPOTSY","tmx_2014_2",28.68856845
"524",133,"FKT AMBALAVAONA","tmx_2014_2",28.73750577
"525",134,"FKT LAVAKIANJA SUD","tmx_2014_2",28.86850618
"526",135,"FKT AMBODIARA NORD","tmx_2014_2",28.12358439
"527",136,"FKT MAHASOA","tmx_2014_2",29.01656271
"528",137,"FKT AMBODIRORANGA","tmx_2014_2",28.77991486
"529",138,"FKT AMBOHIMISAFY","tmx_2014_2",28.87052141
"530",139,"FKT AMBALATABAKA","tmx_2014_2",28.96277963
"531",140,"FKT ANIVORANO","tmx_2014_2",29.09005716
"532",141,"FKT AMPASIMPOTSY","tmx_2014_2",28.29436685
"533",142,"FKT AMBOHIMIARINA","tmx_2014_2",27.90654086
"534",143,"FKT MATSITSIRANO","tmx_2014_2",27.54499986
"535",144,"FKT BETAMPO NORD","tmx_2014_2",26.82283353
"536",145,"FKT ANDRORANGAVOLA SUD","tmx_2014_2",27.72506074
"537",146,"FKT ANALAMPASINA","tmx_2014_2",27.96041698
"538",147,"FKT ANALAVORY","tmx_2014_2",27.43909264
"539",148,"FKT AMBARO","tmx_2014_2",26.88580855
"540",149,"FKT AMBOHIMALAZA","tmx_2014_2",28.08343928
"541",150,"FKT MANJIRIANA SUD","tmx_2014_2",27.62104448
"542",151,"FKT MAROSATROKA","tmx_2014_2",27.9437654
"543",152,"FKT MAROLANANANA","tmx_2014_2",28.08942703
"544",153,"FKT AMBODIMANGA NORD","tmx_2014_2",28.00426715
"545",154,"FKT VOHITRARIVO","tmx_2014_2",27.92737822
"546",155,"FKT SOANIHERENANA NORD","tmx_2014_2",27.93500854
"547",156,"FKT AMBALAVARY","tmx_2014_2",27.82043791
"548",157,"FKT FASINTSARA ANDAKANA","tmx_2014_2",27.76903489
"549",158,"FKT NOSIMBOAHANGY","tmx_2014_2",27.72520312
"550",159,"FKT AMBALAHERANA","tmx_2014_2",27.80417541
"551",160,"FKT ANDRORANGAVOLA NORD","tmx_2014_2",27.9552957
"552",161,"FKT AMBOHIMIRANTY","tmx_2014_2",28.03288143
"553",162,"FKT MANDROALINA","tmx_2014_2",27.81731673
"554",163,"FKT MORARANO","tmx_2014_2",27.80029125
"555",164,"FKT AMBOHIMANGA SUD","tmx_2014_2",27.95451658
"556",165,"FKT SAHAMARANA","tmx_2014_2",27.92880363
"557",166,"FKT MASOAROVANA","tmx_2014_2",27.95046127
"558",167,"FKT AMBILANIBE","tmx_2014_2",27.96467972
"559",168,"FKT AMBODIARA","tmx_2014_2",27.94874602
"560",169,"FKT AMBODIVOASARY","tmx_2014_2",27.88511214
"561",170,"FKT AMBATOFANOKONANA","tmx_2014_2",27.83714702
"562",171,"FKT AMBODIRAFIA","tmx_2014_2",28.00903496
"563",172,"FKT ANTANJONA","tmx_2014_2",28.14635153
"564",173,"FKT FALIARIVO","tmx_2014_2",28.09849712
"565",174,"FKT AMBOHIMIERA","tmx_2014_2",26.15638239
"566",175,"FKT MAROMANANA","tmx_2014_2",27.00355513
"567",176,"FKT AMBOLO","tmx_2014_2",27.11161133
"568",177,"FKT AMBINANITOMAROSANA","tmx_2014_2",27.2726448
"569",178,"FKT AMBOHIDAZA","tmx_2014_2",25.38833508
"570",179,"FKT AMPANTSONA","tmx_2014_2",24.8332582
"571",180,"FKT AMBOHIMILANJA","tmx_2014_2",25.1865632
"572",181,"FKT AMBOHIMAHAVELONA","tmx_2014_2",27.54946588
"573",182,"FKT AMBOHIMAHATSINJO","tmx_2014_2",27.10693085
"574",183,"FKT FIADANANA NORD","tmx_2014_2",27.79233156
"575",184,"FKT AMBODIMANGA","tmx_2014_2",27.69169293
"576",185,"FKT FALIARIVO","tmx_2014_2",27.76796031
"577",186,"FKT ANTARAMBAKANA","tmx_2014_2",27.72900026
"578",187,"FKT SAHALALONA","tmx_2014_2",27.91728169
"579",188,"FKT ANDRORANGAVOLA","tmx_2014_2",28.04258117
"580",189,"FKT VOHIMENA","tmx_2014_2",28.09937577
"581",190,"FKT MANARINONY","tmx_2014_2",26.72088437
"582",191,"FKT ANDEMAKA NORD","tmx_2014_2",27.72253843
"583",192,"FKT TSINJORANO","tmx_2014_2",27.09877396
"584",193,"FKT SAHASOMANGANA","tmx_2014_2",26.26391145
"585",194,"FKT MAROFOTSY","tmx_2014_2",26.84581203
"586",0,"FKT ANTARALAVA","tmx_2014_3",26.98001687
"587",1,"FKT SANDRASATY","tmx_2014_3",27.07412223
"588",2,"FKT AMBOHIMITA","tmx_2014_3",27.43697244
"589",3,"FKT ANALAMARINA","tmx_2014_3",27.32677926
"590",4,"FKT AMBALAFATAKANA EST","tmx_2014_3",28.70878919
"591",5,"FKT AMBALAFARY","tmx_2014_3",28.66100406
"592",6,"FKT MAROFOTOTRA","tmx_2014_3",27.4627482
"593",7,"FKT AMBOHIMASINA","tmx_2014_3",28.11578551
"594",8,"FKT BEFARY","tmx_2014_3",28.48640578
"595",9,"FKT AMBATOHARANANAKELY","tmx_2014_3",28.24867679
"596",10,"FKT AMBODIRAFIA EST","tmx_2014_3",27.81753033
"597",11,"FKT AMBATOHARANANA","tmx_2014_3",27.54896342
"598",12,"FKT SANDRAKELY","tmx_2014_3",27.51575813
"599",13,"FKT AMBOHINIHAONANA","tmx_2014_3",27.33898541
"600",14,"FKT AMBODIMANGA EST","tmx_2014_3",27.54901495
"601",15,"FKT AMBOHITSARA I","tmx_2014_3",27.40970955
"602",16,"FKT SAHOFIKA","tmx_2014_3",27.54306387
"603",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2014_3",26.71476519
"604",18,"FKT TSARATANANA","tmx_2014_3",27.53364366
"605",19,"FKT AMBODIGOAVY","tmx_2014_3",27.63968684
"606",20,"FKT AMBODIMANGA OUEST","tmx_2014_3",27.09584225
"607",21,"FKT VOHITRARIVO","tmx_2014_3",27.3420728
"608",22,"FKT AMBOHIPO","tmx_2014_3",26.44886978
"609",23,"FKT RANOMAFANA","tmx_2014_3",24.53724265
"610",24,"FKT AMBATOLAHY","tmx_2014_3",24.13624992
"611",25,"FKT TSARAMANDROSO","tmx_2014_3",25.52717184
"612",26,"FKT VOHIMARINA","tmx_2014_3",26.35738654
"613",27,"FKT MENARANO","tmx_2014_3",26.0171315
"614",28,"FKT AMBODIAVIAVY","tmx_2014_3",26.48533112
"615",29,"FKT AMPASIMPOTSY","tmx_2014_3",26.3660637
"616",30,"FKT SAHANDRAZANA","tmx_2014_3",26.76644611
"617",31,"FKT MAROTOKO","tmx_2014_3",28.13092682
"618",32,"FKT AMBALAVIA","tmx_2014_3",27.96646867
"619",33,"FKT AMBATOMITRATRAKA","tmx_2014_3",27.94246622
"620",34,"FKT AMBARIJATSY","tmx_2014_3",28.06349819
"621",35,"FKT AMBOHIMAHAVELONA","tmx_2014_3",28.21826733
"622",36,"FKT AMBOATROTROKA","tmx_2014_3",28.24372664
"623",37,"FKT MANDIAFASINA","tmx_2014_3",28.19492243
"624",38,"FKT AMBODIARA SUD","tmx_2014_3",28.4536126
"625",39,"FKT MANAMPANDRANA","tmx_2014_3",28.34076714
"626",40,"FKT KIANJANOMBY","tmx_2014_3",27.9907105
"627",41,"FKT MALAZAMASINA SUD","tmx_2014_3",28.1618879
"628",42,"FKT MALAZAMASINA NORD","tmx_2014_3",25.6503853
"629",43,"FKT ANTANJOMANGA","tmx_2014_3",26.90412895
"630",44,"FKT BETAMPONA NORD","tmx_2014_3",27.02850802
"631",45,"FKT AMBINANINDRANO","tmx_2014_3",27.31411046
"632",46,"FKT TANAMBAO OUEST","tmx_2014_3",27.16243142
"633",47,"FKT MANAKANA","tmx_2014_3",26.96905372
"634",48,"FKT AMPASIMPOTSY","tmx_2014_3",26.99948845
"635",49,"FKT MAROHARATRA","tmx_2014_3",27.31902685
"636",50,"FKT SOANIERANA","tmx_2014_3",27.3859082
"637",51,"FKT MALEMIAMBO","tmx_2014_3",27.09814226
"638",52,"FKT AMPASIMADINIKAKELY","tmx_2014_3",26.82791449
"639",53,"FKT AMBALAVOLO","tmx_2014_3",27.74453398
"640",54,"FKT AMBOHITSARA EST","tmx_2014_3",28.11220624
"641",55,"FKT ANIVORANO","tmx_2014_3",27.66218341
"642",56,"FKT MAHATSARA","tmx_2014_3",27.82261081
"643",57,"FKT SAHOMBY","tmx_2014_3",27.18364106
"644",58,"FKT AMBODIMANGA","tmx_2014_3",28.10378104
"645",59,"FKT AMPASIMADINIKA","tmx_2014_3",27.93431705
"646",60,"FKT SAHAVATANA","tmx_2014_3",26.98711073
"647",61,"FKT AMBODIVOANGY","tmx_2014_3",25.97327536
"648",62,"FKT AMBOHINIHAONANA","tmx_2014_3",27.40716031
"649",63,"FKT KIANJANOMBY","tmx_2014_3",26.86743998
"650",64,"FKT AMPITAMBE","tmx_2014_3",27.16039281
"651",65,"FKT MANDRIVANY","tmx_2014_3",26.95531536
"652",66,"FKT AMBODIPAISO NORD","tmx_2014_3",27.1182887
"653",67,"FKT AMBODIPAISO SUD","tmx_2014_3",27.01105919
"654",68,"FKT KELILALINA","tmx_2014_3",26.95141074
"655",69,"FKT ANDRANOMAINTY","tmx_2014_3",26.97070518
"656",70,"FKT ANOSY","tmx_2014_3",26.83396151
"657",71,"FKT FOTSIALANANA","tmx_2014_3",26.99544778
"658",72,"FKT AMBALADINGANA","tmx_2014_3",27.02786553
"659",73,"FKT AMBODIARA","tmx_2014_3",27.33675873
"660",74,"FKT SAHAFITOROKA","tmx_2014_3",27.63061054
"661",75,"FKT MAROMENA","tmx_2014_3",27.54014762
"662",76,"FKT ANDRANOFOLAHINA","tmx_2014_3",27.20999317
"663",77,"FKT AMBORAKA","tmx_2014_3",27.32318775
"664",78,"FKT IFANADIANA","tmx_2014_3",27.48159415
"665",79,"FKT ANTAFOTENINA","tmx_2014_3",27.42944639
"666",80,"FKT AMBODIRAFIA II","tmx_2014_3",27.1706384
"667",81,"FKT FENOARIVO I","tmx_2014_3",27.39837384
"668",82,"FKT AMBINANINDRANOTELO","tmx_2014_3",27.21501022
"669",83,"FKT ANKABOKA","tmx_2014_3",27.1584435
"670",84,"FKT AMBIABE I","tmx_2014_3",27.37796918
"671",85,"FKT ANDRANOMAINTSO","tmx_2014_3",26.91734585
"672",86,"FKT FIADANANA NORD","tmx_2014_3",24.33112829
"673",87,"FKT MORARANO","tmx_2014_3",24.459242
"674",88,"FKT AMPASIMBOLA I","tmx_2014_3",25.82701713
"675",89,"FKT SAKAVANANA","tmx_2014_3",26.45464518
"676",90,"FKT AMBODIARA NORD","tmx_2014_3",25.88503033
"677",91,"FKT AMBINANISERY","tmx_2014_3",26.46230071
"678",92,"FKT VOLOBE","tmx_2014_3",25.52353099
"679",93,"FKT ANTENIMBELONA","tmx_2014_3",26.95533083
"680",94,"FKT AMBOHINIHAONANA","tmx_2014_3",26.94098354
"681",95,"FKT MAROVORAKA","tmx_2014_3",27.05477738
"682",96,"FKT TSARATANANA","tmx_2014_3",27.14774948
"683",97,"FKT TSARARIVOTRA","tmx_2014_3",27.13175092
"684",98,"FKT BEFOTAKA","tmx_2014_3",27.16069031
"685",99,"FKT AMBOHITSARA","tmx_2014_3",27.01016775
"686",100,"FKT FASINTSARA","tmx_2014_3",26.98308899
"687",101,"FKT AMBATOMANJAKA","tmx_2014_3",27.05351334
"688",102,"FKT TSARAKIANJA","tmx_2014_3",27.15744313
"689",103,"FKT SAHAKONDRO","tmx_2014_3",27.10408347
"690",104,"FKT MANAKANA SUD","tmx_2014_3",26.80414581
"691",105,"FKT AMBODIARA SUD","tmx_2014_3",27.05951604
"692",106,"FKT AMPASINAMBO","tmx_2014_3",24.67671113
"693",107,"FKT AMBODIVOANGY","tmx_2014_3",26.78841126
"694",108,"FKT AMBALAPAISO","tmx_2014_3",26.57071336
"695",109,"FKT AMPITOMITA","tmx_2014_3",28.02813974
"696",110,"FKT ANIVORANO","tmx_2014_3",26.93246125
"697",111,"FKT KIANJAVATO","tmx_2014_3",27.15255345
"698",112,"FKT AMBATOVORY","tmx_2014_3",28.18270829
"699",113,"FKT ANTSINDRA","tmx_2014_3",27.35240199
"700",114,"FKT BEFOTAKA","tmx_2014_3",28.10265355
"701",115,"FKT AMPITABE","tmx_2014_3",28.44153085
"702",116,"FKT AMBOATROTROKA","tmx_2014_3",27.57423206
"703",117,"FKT AMBINANIVATOMENA","tmx_2014_3",28.91665667
"704",118,"FKT AMBODIARA I","tmx_2014_3",28.20621409
"705",119,"FKT MORAFENO","tmx_2014_3",27.78068778
"706",120,"FKT BETAMPONA","tmx_2014_3",28.26536884
"707",121,"FKT ANDRANOMAITSO","tmx_2014_3",27.87963948
"708",122,"FKT ANTARETRA","tmx_2014_3",27.94859247
"709",123,"FKT AMBODIROTRA","tmx_2014_3",27.40218828
"710",124,"FKT ANDONABE","tmx_2014_3",27.6394207
"711",125,"FKT AMPASIMBE","tmx_2014_3",27.87339716
"712",126,"FKT ANDRORANGAVOLA","tmx_2014_3",27.81837128
"713",127,"FKT AMBODIFONTSINA","tmx_2014_3",26.99537315
"714",128,"FKT AMBALATENINA","tmx_2014_3",27.56923674
"715",129,"FKT AMBALAFASINA","tmx_2014_3",27.47097613
"716",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2014_3",27.60615468
"717",131,"FKT NOSIBE SUD","tmx_2014_3",27.74033179
"718",132,"FKT MANDRIAPOTSY","tmx_2014_3",27.82509251
"719",133,"FKT AMBALAVAONA","tmx_2014_3",27.877272
"720",134,"FKT LAVAKIANJA SUD","tmx_2014_3",28.03305986
"721",135,"FKT AMBODIARA NORD","tmx_2014_3",27.25876799
"722",136,"FKT MAHASOA","tmx_2014_3",28.18882392
"723",137,"FKT AMBODIRORANGA","tmx_2014_3",27.91684416
"724",138,"FKT AMBOHIMISAFY","tmx_2014_3",28.02213251
"725",139,"FKT AMBALATABAKA","tmx_2014_3",28.11966455
"726",140,"FKT ANIVORANO","tmx_2014_3",28.23857851
"727",141,"FKT AMPASIMPOTSY","tmx_2014_3",27.42316213
"728",142,"FKT AMBOHIMIARINA","tmx_2014_3",27.09610446
"729",143,"FKT MATSITSIRANO","tmx_2014_3",26.71758945
"730",144,"FKT BETAMPO NORD","tmx_2014_3",25.90181048
"731",145,"FKT ANDRORANGAVOLA SUD","tmx_2014_3",26.85851684
"732",146,"FKT ANALAMPASINA","tmx_2014_3",27.13886951
"733",147,"FKT ANALAVORY","tmx_2014_3",26.55133629
"734",148,"FKT AMBARO","tmx_2014_3",25.92886248
"735",149,"FKT AMBOHIMALAZA","tmx_2014_3",27.25592125
"736",150,"FKT MANJIRIANA SUD","tmx_2014_3",26.74157356
"737",151,"FKT MAROSATROKA","tmx_2014_3",27.11438621
"738",152,"FKT MAROLANANANA","tmx_2014_3",27.32068289
"739",153,"FKT AMBODIMANGA NORD","tmx_2014_3",27.22969103
"740",154,"FKT VOHITRARIVO","tmx_2014_3",27.1938109
"741",155,"FKT SOANIHERENANA NORD","tmx_2014_3",27.18810071
"742",156,"FKT AMBALAVARY","tmx_2014_3",27.05824347
"743",157,"FKT FASINTSARA ANDAKANA","tmx_2014_3",27.0086437
"744",158,"FKT NOSIMBOAHANGY","tmx_2014_3",26.97028991
"745",159,"FKT AMBALAHERANA","tmx_2014_3",27.05609855
"746",160,"FKT ANDRORANGAVOLA NORD","tmx_2014_3",27.17261935
"747",161,"FKT AMBOHIMIRANTY","tmx_2014_3",27.23195345
"748",162,"FKT MANDROALINA","tmx_2014_3",27.05296491
"749",163,"FKT MORARANO","tmx_2014_3",27.044957
"750",164,"FKT AMBOHIMANGA SUD","tmx_2014_3",27.18100346
"751",165,"FKT SAHAMARANA","tmx_2014_3",27.16646085
"752",166,"FKT MASOAROVANA","tmx_2014_3",27.18082677
"753",167,"FKT AMBILANIBE","tmx_2014_3",27.21528816
"754",168,"FKT AMBODIARA","tmx_2014_3",27.17727288
"755",169,"FKT AMBODIVOASARY","tmx_2014_3",27.08030912
"756",170,"FKT AMBATOFANOKONANA","tmx_2014_3",27.01095056
"757",171,"FKT AMBODIRAFIA","tmx_2014_3",27.21291016
"758",172,"FKT ANTANJONA","tmx_2014_3",27.34318786
"759",173,"FKT FALIARIVO","tmx_2014_3",27.29629336
"760",174,"FKT AMBOHIMIERA","tmx_2014_3",25.16581023
"761",175,"FKT MAROMANANA","tmx_2014_3",26.0483521
"762",176,"FKT AMBOLO","tmx_2014_3",26.16855399
"763",177,"FKT AMBINANITOMAROSANA","tmx_2014_3",26.36741986
"764",178,"FKT AMBOHIDAZA","tmx_2014_3",24.40300004
"765",179,"FKT AMPANTSONA","tmx_2014_3",23.83319051
"766",180,"FKT AMBOHIMILANJA","tmx_2014_3",24.15750491
"767",181,"FKT AMBOHIMAHAVELONA","tmx_2014_3",26.70736654
"768",182,"FKT AMBOHIMAHATSINJO","tmx_2014_3",26.20266345
"769",183,"FKT FIADANANA NORD","tmx_2014_3",26.95076527
"770",184,"FKT AMBODIMANGA","tmx_2014_3",26.82562612
"771",185,"FKT FALIARIVO","tmx_2014_3",26.90243364
"772",186,"FKT ANTARAMBAKANA","tmx_2014_3",26.85152296
"773",187,"FKT SAHALALONA","tmx_2014_3",27.07363769
"774",188,"FKT ANDRORANGAVOLA","tmx_2014_3",27.20159881
"775",189,"FKT VOHIMENA","tmx_2014_3",27.25778916
"776",190,"FKT MANARINONY","tmx_2014_3",25.78576525
"777",191,"FKT ANDEMAKA NORD","tmx_2014_3",26.83623142
"778",192,"FKT TSINJORANO","tmx_2014_3",26.15267372
"779",193,"FKT SAHASOMANGANA","tmx_2014_3",25.30128265
"780",194,"FKT MAROFOTSY","tmx_2014_3",25.90248297
"781",0,"FKT ANTARALAVA","tmx_2014_4",25.12456424
"782",1,"FKT SANDRASATY","tmx_2014_4",25.27826573
"783",2,"FKT AMBOHIMITA","tmx_2014_4",25.63418891
"784",3,"FKT ANALAMARINA","tmx_2014_4",25.52849584
"785",4,"FKT AMBALAFATAKANA EST","tmx_2014_4",26.92937613
"786",5,"FKT AMBALAFARY","tmx_2014_4",26.88876015
"787",6,"FKT MAROFOTOTRA","tmx_2014_4",25.66445635
"788",7,"FKT AMBOHIMASINA","tmx_2014_4",26.32454599
"789",8,"FKT BEFARY","tmx_2014_4",26.7077578
"790",9,"FKT AMBATOHARANANAKELY","tmx_2014_4",26.45826861
"791",10,"FKT AMBODIRAFIA EST","tmx_2014_4",26.01851988
"792",11,"FKT AMBATOHARANANA","tmx_2014_4",25.7364298
"793",12,"FKT SANDRAKELY","tmx_2014_4",25.69756681
"794",13,"FKT AMBOHINIHAONANA","tmx_2014_4",25.53766683
"795",14,"FKT AMBODIMANGA EST","tmx_2014_4",25.70708845
"796",15,"FKT AMBOHITSARA I","tmx_2014_4",25.57888203
"797",16,"FKT SAHOFIKA","tmx_2014_4",25.69837888
"798",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2014_4",24.86253519
"799",18,"FKT TSARATANANA","tmx_2014_4",25.70443879
"800",19,"FKT AMBODIGOAVY","tmx_2014_4",25.78977412
"801",20,"FKT AMBODIMANGA OUEST","tmx_2014_4",25.2510826
"802",21,"FKT VOHITRARIVO","tmx_2014_4",25.49328687
"803",22,"FKT AMBOHIPO","tmx_2014_4",24.59655896
"804",23,"FKT RANOMAFANA","tmx_2014_4",22.66277467
"805",24,"FKT AMBATOLAHY","tmx_2014_4",22.30575095
"806",25,"FKT TSARAMANDROSO","tmx_2014_4",23.64653097
"807",26,"FKT VOHIMARINA","tmx_2014_4",24.47755658
"808",27,"FKT MENARANO","tmx_2014_4",24.1341764
"809",28,"FKT AMBODIAVIAVY","tmx_2014_4",24.59835426
"810",29,"FKT AMPASIMPOTSY","tmx_2014_4",24.52214229
"811",30,"FKT SAHANDRAZANA","tmx_2014_4",24.90052323
"812",31,"FKT MAROTOKO","tmx_2014_4",26.31305805
